gene_or_protein,study_bias_score
5066,7
23046,1
1207,285
9325,40
146198,4
5737,30
51705,11
9400,14
27232,127
57448,61
55347,87
1808,7
150726,39
152007,2
9377,5
84529,19
222662,3
57649,11
5683,21
5704,3
64062,126
3936,9
10231,5
29100,1
6770,27
4148,3
55138,1
5898,186
167359,3
126074,40
114786,62
66005,1
91050,21
54039,19
85004,18
3419,83
378,2
9315,33
246330,31
5794,9
6646,84
124739,6
11043,8
56899,7
283248,61
1024,22
121642,16
79095,4
5479,6
79930,20
4134,2
80233,69
6619,1
8503,6
284361,91
57095,36
26019,9
84911,37
23166,1
131,6
79016,26
84457,17
54801,1
1015,13
115548,2
146540,1
335,5
57680,40
257101,5
3460,9
92106,184
6752,391
9493,13
2195,18
283078,328
134510,1
117145,3
83639,50
3190,3
170082,1
8798,3
135295,5
92610,37
3673,1
1315,32
23279,12
64080,6
1386,258
9046,1
57488,43
9410,1
3841,3
765,23
3304,14
3303,1
57545,1
5983,14
57514,1
182,14
63943,4
10526,4
27306,47
6397,26
6277,49
27033,12
8502,32
26574,69
51430,7
11322,19
3337,17
1200,18
22930,5
23209,35
54413,5
949,4
55166,106
256586,1
403244,2
57715,13
2650,1
253260,3
152518,2
2051,19
2247,62
30008,1
83985,35
146760,61
1419,4
710,1
775,60
84276,26
27181,8
1852,1
50614,23
131034,41
84680,30
5567,56
153918,28
5194,19
7477,1
64149,7
399693,32
4745,57
165918,16
1474,3
285242,21
140735,47
23641,99
2959,2
388558,8
6920,1
25973,6
4485,2
26092,68
80851,24
57085,3
10403,1
6777,12
641649,1
2208,13
2180,1
57406,10
57673,10
6335,44
129049,2
900,3
339761,1
79818,12
222487,1
1615,2
1487,3
84466,1
202051,2
5784,20
259266,4
50836,28
23287,31
10611,1
503618,1
140596,9
9826,4
375337,1
10111,3
6187,5
55272,34
9633,1
54505,2
128497,18
51109,13
284021,10
57124,3
8840,3
2582,1
83596,18
7008,45
8021,34
92747,3
2072,12
3351,12
151473,1
84444,19
6017,14
9693,48
1674,44
4126,25
56171,28
140628,3
5034,11
54962,2
23283,18
23670,1
4115,33
5018,27
25836,2
146562,1
5683,1
25829,12
23164,5
90381,20
23332,37
57579,6
22872,15
9232,12
10133,15
342908,7
2738,1
3315,56
25778,51
9553,1
10957,215
158326,6
51759,7
4940,17
116988,2
56063,92
51090,113
11170,14
387338,4
3117,27
4640,77
127703,8
25932,33
23111,8
149840,26
26580,160
9567,17
259287,1
5351,92
5910,16
6522,1
3046,3
51463,17
653519,3
9938,15
2203,3
58495,9
4915,1
2712,54
4854,5
57591,13
1381,9
9791,62
8382,1
84875,21
84790,4
6360,18
51166,8
7468,13
23503,1
10645,8
54097,1
100526693,37
1329,1
5267,3
5575,65
440163,25
4810,16
222865,19
9088,13
10840,1
7139,49
10565,57
118426,72
10417,1
2873,117
8726,63
27180,1
427,54
4914,2
127665,35
23544,253
3810,78
23313,36
9632,56
83939,55
7165,47
10457,2
83933,38
27087,31
7542,5
8476,18
85403,3
55065,21
5624,57
990,11
51604,6
92421,2
55146,25
1412,4
81616,1
4508,1
84864,51
84246,3
23031,4
5277,1
25925,104
825,4
55341,4
54521,57
90507,7
3283,16
100271849,19
4207,23
10566,1
51282,6
6354,74
2146,27
51327,32
56288,40
9001,126
83873,1
694,100
11250,2
92558,15
7745,1
3576,11
57118,60
56650,1
147744,21
25758,2
3484,1
26278,38
374768,27
995,9
79078,46
338692,1
286380,119
57584,35
8667,21
246175,15
816,35
284656,53
4673,31
83698,8
56929,25
832,4
57595,8
7169,11
79674,5
2821,4
168002,57
10020,3
8687,5
283849,40
3383,39
8451,88
134147,6
80279,26
399694,2
8427,138
55684,1
6189,1
345,32
80070,2
91582,2
3856,82
200879,3
57624,1
28964,32
26762,44
84775,2
54820,61
10463,6
2799,71
7447,1
3766,1
8202,1
79735,2
337966,29
79442,1
54906,2
50651,1
1132,2
7589,1
9209,2
100134444,154
132949,24
84622,4
146691,39
4899,29
57507,4
10520,29
9622,2
23218,8
84329,12
1509,29
147658,14
1238,1
84623,187
581,14
64333,3
23244,2
79778,18
57645,9
2584,72
6929,21
11006,3
506,52
10612,29
8570,16
9444,1
84951,46
4803,1
57111,1
122060,12
144568,2
51263,8
54102,43
5295,4
57798,2
3400,31
64232,8
57690,53
256223,9
23220,2
9968,12
27128,3
254158,9
1974,10
79701,32
79041,19
84159,19
3608,23
128346,1
23786,11
8532,13
354,57
79363,7
55871,179
284040,8
55252,2
9382,1
55700,4
5197,1
146713,10
3178,6
64222,3
10809,11
22907,89
1562,4
5901,1
11168,26
55039,66
138151,1
10730,1
5562,1
388512,9
55679,64
79637,5
55500,19
54585,30
929,6
712,73
4733,13
116228,29
84000,2
23299,4
5723,36
7355,13
64374,32
134353,22
220296,6
56104,16
9903,6
284106,13
55345,6
80114,403
10659,1
9961,2
6218,5
7168,2
55096,3
4144,3
11100,10
9770,18
57136,299
9252,3
51094,1
51234,2
2274,10
4728,139
4598,18
10687,1
85450,60
342035,20
245972,2
253782,1
54790,2
4113,56
57691,39
51533,1
6487,22
54942,141
9451,4
10933,22
152485,11
55924,2
3171,33
10201,1
7421,12
2153,8
79776,86
2589,45
8938,30
222166,1
8541,24
55195,1
9134,24
4624,26
144983,55
84064,26
25854,52
2649,16
7703,20
196477,31
4758,15
257407,26
286053,11
84458,15
254394,14
134285,2
1280,22
114879,2
7047,41
79585,5
57122,45
122961,24
2908,13
1510,19
8835,16
5005,4
1084,1
27113,33
9495,98
51702,13
93643,16
162515,9
2246,39
54619,13
9276,26
54510,56
728577,2
79864,6
345275,25
56062,2
8448,1
26355,1
8892,45
441518,1
150223,83
89796,20
4234,2
29087,1
51031,12
1655,3
126695,25
2242,134
85446,1
1369,32
54796,80
55862,41
79003,16
79080,1
1742,10
79632,14
54606,85
1650,27
9877,1
25896,7
5638,3
91523,1
221143,25
9404,1
81888,44
9669,1
6944,2
9320,1
351,19
2139,4
7644,20
207,22
55229,8
23306,6
26147,9
54556,8
92196,6
25920,4
116138,1
90952,2
124093,1
8479,56
5335,25
53405,3
51019,25
29927,40
84224,3
55863,2
79626,57
9858,54
2887,33
1500,27
90427,16
2488,88
10720,42
79660,10
5165,17
116541,9
55071,10
64518,2
5914,152
53615,16
8852,5
1213,1
10379,30
23074,1
9857,4
386675,13
100271715,46
56890,41
84659,1
22823,1
647135,4
132724,110
3739,1
84206,11
10589,1
147700,1
84337,1
152815,2
124936,13
64799,31
11017,2
5287,64
2138,1
58477,47
706,13
374,92
112970,1
429,141
54623,18
55095,10
81620,48
283093,15
7625,8
54793,1
2275,9
55628,3
9441,107
7528,29
10541,3
6168,42
51179,47
2160,15
6546,67
9491,1
1861,8
150709,26
386676,1
386678,2
3104,26
7849,10
5797,1
91754,1
1977,22
6548,134
64772,1
338376,84
5245,2
112752,1
6210,35
79949,1
220001,4
27178,76
22920,5
7818,32
4628,26
4807,5
23132,1
27240,94
3965,4
26009,11
353355,1
9859,20
26275,1
222235,2
85007,3
51567,52
55276,16
23119,1
4994,11
8850,1
144132,3
2919,31
7478,10
25946,5
585,22
6499,43
253982,4
9833,14
9240,2
391,37
8804,4
10795,2
388939,50
1288,132
2901,6
120356739,6
220074,15
23559,1
94233,35
6133,11
23158,22
60491,6
282890,74
125988,47
8996,61
1514,16
5030,7
126374,1
153222,1
29906,30
147807,8
79870,13
10641,1
57176,5
163688,1
55954,24
347862,1
112398,2
5499,5
93663,57
7273,35
10749,3
5315,8
49,42
55930,1
27324,18
7746,29
84133,123
1755,48
6609,29
64968,22
55781,1
1123,31
118471,5
100526693,1
83758,1
10767,6
5617,18
201633,29
6596,2
7175,35
6531,17
1737,22
2107,8
6170,12
79736,22
255104,21
27430,5
5067,12
6430,28
1826,41
9526,6
10499,24
64766,34
5902,5
486,122
9894,3
79612,1
65999,23
8867,1
4439,1
387923,1
84844,6
80349,20
56654,9
4142,2
131566,5
338699,32
6285,12
10640,14
93166,8
54715,72
2815,1
23530,12
5934,1
132332,63
8312,6
79867,56
140807,7
3976,531
5255,2
6697,34
57188,1
10190,7
11104,41
162461,1
160897,19
342909,8
203054,2
79676,7
3543,14
9265,2
6091,6
1374,1
3693,17
131669,8
135112,16
55624,6
51475,13
2099,1
7297,30
132851,8
7385,59
259240,6
85457,24
90488,13
79917,35
9947,38
100170765,7
6345,3
26353,27
10539,8
26059,1
80117,37
221037,1
83900,35
64963,20
8520,28
84317,2
54386,2
7871,46
8092,4
7080,122
6924,14
6845,1
126070,1
192111,6
6549,1
22800,12
51100,17
1495,25
8915,10
57101,21
134526,2
136991,169
145497,27
7295,1
51537,11
2188,2
79705,1
641371,1
56655,3
5535,36
27249,1
9727,15
22915,2
160857,5
84129,5
349334,1
4923,12
23193,161
6222,33
51341,3
3603,2
2931,1
23268,33
326624,11
323,179
80021,8
8857,15
1571,37
3003,36
55744,4
10813,28
5213,12
3183,145
90060,1
5813,13
115950,8
339745,39
6247,1
55068,1
80023,1
963,2
79738,61
7403,32
51463,1
653519,50
65125,1
961,23
6119,85
84264,66
867,1
100533496,42
201158,5
762,35
11126,11
2494,2
56950,1
271,21
6523,3
151011,6
9223,20
388333,2
883,180
64834,125
126069,13
81786,20
80003,20
84818,26
5814,52
143162,33
5725,2
1981,6
10423,2
8854,31
5144,9
116835,45
3091,18
8945,1
3642,2
9721,36
23405,32
84266,3
3280,6
51666,1
4778,63
11130,57
23015,6
5459,8
3182,21
80183,3
84218,42
401251,30
3707,27
23122,5
23426,1
283951,18
29101,20
3312,3
124056,70
200132,30
64321,41
152518,4
126272,11
79607,1
50506,1
7597,19
11275,57
10572,1
116840,26
55608,16
1649,110
401250,11
127933,5
26056,1
7803,6
55561,9
57465,1
11318,19
84451,1
112616,1
5721,9
3948,1
412,23
51046,4
135946,2
200845,5
489,10
728137,3
100289087,14
4793,1
7189,37
11036,6
3263,26
11157,37
254950,4
6391,58
64756,96
90987,36
79669,1
81889,2
7223,9
7423,6
7166,1
23479,41
26589,27
55565,143
1291,81
220108,37
22955,1
55108,1
10579,4
8334,8
1356,21
55770,1
3659,1
1104,3
6882,22
23440,2
28957,35
85452,12
6576,1
50485,88
794,25
4218,1
9601,25
80013,2
1602,79
13,2
11124,15
51172,32
6050,6
127733,22
647286,1
81537,62
51135,116
10164,26
79094,2
3141,13
80185,1
374407,1
22809,13
143570,1
152098,3
284338,3
55454,5
80728,2
55367,28
56108,11
10024,1
10716,20
26133,5
1850,2
114625,22
55342,1
9120,35
54949,2
6683,12
51762,1
84230,7
9448,1
9896,1
2135,2
51213,15
5510,40
8140,12
124930,41
222698,2
139105,15
2909,25
345,1
80177,19
26224,1
4700,3
8939,12
84435,33
4163,10
64776,22
6453,18
90441,89
114898,1
51274,4
29890,310
10725,36
10016,14
10521,10
26523,1
7168,13
441519,41
7322,1
7809,15
55964,8
22874,18
50853,49
51523,25
123722,24
29761,13
5023,8
100533105,73
23678,1
23398,1
10328,6
79659,33
8549,20
196264,15
222234,61
1101,46
100529144,21
9158,6
55074,12
4217,13
160760,38
10825,4
63940,1
51020,5
219771,2
1659,30
1632,11
2547,7
5593,11
54576,3
79139,1
653567,4
146325,4
5147,3
84146,2
10623,1
3425,28
189,35
6598,24
55728,1
167153,9
9467,1
4117,56
4174,12
64800,93
338699,6
50649,11
5612,10
7142,27
203260,76
57215,10
81553,26
1749,12
81833,2
115350,1
387,67
10437,13
6364,24
10082,12
6591,1
55915,60
404734,4
54882,4
10464,18
1678,28
84279,22
5826,1
55066,6
871,23
7353,1
285555,82
9774,25
51690,93
22890,9
7690,10
279,36
400966,38
9832,12
25998,3
92346,24
10146,3
29785,5
29015,20
55187,76
51633,42
55324,22
50626,10
79622,31
1141,14
55172,14
722,13
81793,4
6480,8
10078,1
84628,5
8570,56
10005,7
57223,109
5427,9
780,2
3882,72
3347,20
9732,8
3588,5
2352,1
149111,24
7762,5
341405,13
79004,23
9651,12
6566,1
51160,2
23141,21
55775,15
64328,2
3486,20
11093,16
6899,18
1794,2
2205,109
285533,16
89884,38
3796,15
55815,4
23518,1
55753,27
4211,59
10256,1
81556,5
4929,110
344022,9
10196,12
1509,1
27095,2
10098,76
55139,5
51079,13
80135,1
2814,1
55848,63
50809,73
375323,7
167127,40
8942,189
54876,14
1824,45
57410,1
51411,7
6691,29
169841,1
91133,1
4130,2
1456,24
286207,1
4677,24
29994,4
26061,1
283237,3
7201,1
5518,3
27043,4
23530,34
79871,8
51535,16
124512,21
27347,10
55471,29
4356,18
56126,86
6652,3
25827,57
64434,1
100505591,76
55722,2
6235,25
80018,3
5362,1
4723,2
9638,10
10804,47
54658,4
55501,16
142940,3
80745,133
290,6
1438,18
7052,3
51614,8
55697,1
57055,6
11054,49
2593,13
9111,59
10964,1
51350,14
23140,7
2745,20
5971,1
1434,14
127396,3
54537,1
1455,23
26094,52
60686,1
7332,20
389,5
80781,12
55819,44
3052,14
23420,25
60685,21
3107,1
9745,197
11230,12
11334,12
7430,1
729830,34
25766,1
84320,1
54505,61
7203,18
56181,1
57152,1
221981,1
8618,7
54511,2
29090,6
64417,15
158724,127
5195,3
128821,61
661,2
50855,5
53918,5
56984,60
2,1
10965,1
110599583,3
9718,17
695,2
7037,43
8910,16
10576,2
654364,194
4831,17
51319,2
6872,92
54566,5
9704,1
220202,19
9091,7
9060,1
4345,33
2305,77
1120,23
3933,15
221662,85
54550,66
11080,14
124245,24
51699,19
133619,11
6234,34
6804,32
55248,1
65059,57
4005,17
4597,4
5730,1
3744,1
22899,19
8534,1
3746,69
25871,13
116931,90
55246,3
90417,2
1933,5
100500938,27
84640,39
192683,1
283989,8
10841,28
5534,1
10189,29
80227,10
1371,24
830,1
2312,20
54862,19
6272,173
2587,42
25890,10
26984,53
6094,24
9924,1
4716,27
8174,18
5859,13
84851,47
81624,3
79613,16
9332,5
10051,9
55888,38
1496,110
6284,15
90522,4
25855,47
64145,8
440955,22
2556,5
6605,89
6183,7
4158,1
163050,4
79741,2
57482,22
3806,12
22872,3
158,18
3221,11
552900,29
654483,19
5261,6
5915,1
155382,1
81930,42
94031,8
26476,23
79101,1
2151,12
80179,63
346562,11
85409,44
84654,12
122402,17
100130742,4
4285,15
23409,74
9801,10
9911,2
10388,9
149371,5
57169,2
10615,4
9482,5
727857,30
51651,18
165721,18
1523,4
91304,3
4860,13
153643,4
2145,46
4071,4
283208,14
10342,1
26330,2
1998,117
7917,4
54454,8
80331,1
7553,35
493829,10
57473,3
64411,26
79176,1
9212,1
6730,6
23428,7
26091,1
84319,3
8351,11
8352,4
8353,5
8354,3
8355,9
8356,38
8357,19
8358,7
8968,28
8350,3
22853,77
3184,45
54888,32
8216,37
10422,1
147409,3
124565,6
125336,50
10959,2
79364,1
84569,40
23531,39
6154,510
4438,38
5226,4
6608,1
57689,2
55333,51
7252,47
79876,5
22994,7
729597,33
83590,45
643376,8
1959,2
283987,7
29883,1
55635,5
5916,96
3577,1
83889,1
57693,14
8641,4
374659,3
57478,7
55196,36
57521,49
8878,17
25831,1
148867,2
3167,9
327,41
6498,9
7538,5
4781,4
94030,39
653857,62
127795,99
84879,1
55754,209
344191,13
285971,15
145942,1
55556,281
2206,1
3249,6
80264,21
55677,29
729092,7
64098,52
5032,5
55740,8
337867,30
23505,73
115196,6
51224,16
341676,16
2742,1
27433,107
92259,17
29989,1
9788,5
23499,90
80144,19
4324,9
23288,3
1984,6
389072,33
84914,2
23580,4
10317,27
2561,1
25884,2
91614,99
5129,154
54893,3
90273,91
55195,86
397,39
100287399,130
113251,25
84922,4
23539,4
84188,2
10430,44
116379,19
55748,1
152926,223
79782,5
91461,19
1353,1
10440,2
285966,1
2262,30
266747,1
6361,25
714,2
122402,9
3174,98
5867,17
26958,37
55032,5
26206,60
5791,8
55150,72
3420,2
7025,52
10128,2
6919,6
26234,1
5371,10
6728,65
113235,31
8975,2
80320,168
9592,12
64693,3
270,6
285311,19
54680,4
64979,25
3030,1
55293,38
55741,1
9066,8
157313,1
6296,3
254102,47
63035,17
14,1
5706,17
5074,180
54443,9
25823,3
1785,1
159013,2
7827,5
5880,4
6532,4
1411,1
10987,27
7203,4
7247,71
337967,16
286151,84
23352,5
1807,32
55316,1
9139,8
10297,17
55974,1
159371,7
3996,10
79869,2
9821,26
8820,5
27076,14
80760,16
10599,1
57634,36
64216,42
10312,7
11151,365
10299,2
283652,100
8896,27
55314,82
219793,3
51562,3
79441,92
444,3
339345,1
27236,13
9087,8
445815,15
80071,10
6125,27
81928,17
23308,7
27309,11
6773,16
6428,2
55660,2
51056,1
9753,4
390928,7
2495,1
79152,37
89790,6
79666,1
25960,38
10861,22
84693,10
143662,3
50486,11
9784,2
10212,1
5078,1
741,9
6134,18
93134,17
56140,2
132160,1
284370,2
26135,38
2295,5
26122,8
5885,1
6227,2
1234,5
1175,48
55144,14
8813,27
23042,33
90850,68
54877,18
4199,2
118611,5
10713,67
56475,74
63893,9
9117,7
3104,1
9600,29
6737,1
84969,102
494143,79
10333,271
51651,1
9899,24
127,6
1018,9
5531,3
159686,13
84706,54
55824,52
6749,12
4070,2
602,2
84152,1
164656,27
57415,3
154807,1
4599,6
163227,13
5764,1
4293,1
57596,6
84899,1
344558,9
29889,18
84570,33
3608,1883
6711,61
1894,1
10783,46
51164,4
5684,7
79763,10
64174,18
400569,8
338398,2
353323,1
5269,38
85461,1
6203,4
50509,38
374378,1
65985,5
6571,4
11266,15
433,125
146378,79
55506,41
51248,29
23185,97
65056,2
60680,13
29113,9
1535,58
23122,1
391104,19
79695,27
9260,52
84986,1
91392,1
201595,15
80324,68
116254,75
5594,33
129293,1
50852,16
51320,10
81669,2
3845,1
9442,16
5793,10
6122,10
123879,68
23029,14
8826,11
27101,13
6239,17
55751,10
155054,14
653820,1
123103,4
2799,42
203286,1
9520,1
6717,56
310,43
145864,15
28966,81
2660,1
157657,13
27109,2
4281,4
9873,9
5831,4
11178,2
84248,1
100820829,16
145781,50
81488,25
6506,1
4702,145
288,23
112744,4
78995,5
83714,3
80256,9
100302652,8
51130,2
10426,76
151647,18
6844,2
85013,36
55852,66
27023,25
131578,1
440574,3
89781,86
23120,12
51728,4
6888,8
23600,4
286676,40
4025,21
389336,1
9425,17
121506,61
10631,1
6880,11
57732,6
3836,1
643394,4
23576,19
55854,25
57687,4
55609,45
84261,21
5296,2
56061,58
253461,86
26608,73
84823,4
11234,17
51374,11
8460,89
9584,1
54936,3
200030,2
7105,123
6720,6
343930,11
196385,3
284459,9
65268,1
4495,94
9918,2
2353,5
55113,66
389203,9
85027,2
54332,12
8772,15
8501,13
25801,24
7695,1
4968,7
3225,1
80310,4
55119,1
57513,6
57020,5
284131,13
6813,50
4350,1
23172,30
54765,3
219988,51
7399,16
64127,129
4151,20
60386,42
54885,26
64135,10
5291,20
26292,1
388364,6
148103,13
10206,1
3133,10
7298,13
10349,45
8287,28
23392,5
7100,22
5536,11
2669,4
4062,38
57192,48
941,2
134359,75
26156,382
8678,1
8028,9
1265,1
117285,8
84910,34
94005,71
23515,8
51193,18
2739,5
6829,73
284257,13
2199,2
91647,2
143187,1
4536,7
199920,32
11202,31
63920,5
1001,21
343071,28
6117,23
1728,7
4210,7
4978,4
1781,9
64895,22
253943,2
4023,2
127255,2
3714,1
5725,10
9412,8
55614,1
54776,4
9880,45
124997,9
3385,4
4355,1
27034,1
152573,41
221294,29
10857,25
23529,1
24137,1
10423,54
29057,11
727866,31
56287,6
94120,2
23011,1
55906,23
54843,16
2260,1
55332,1
472,13
10772,1
4739,12
92979,11
445,1
51631,2
51527,8
9136,1
51279,12
284402,10
2720,2
5469,37
57511,3
6263,9
23048,37
24141,3
51150,18
80775,55
79039,1
26036,1
4842,5
3423,18
253959,16
4790,23
5376,1
84187,7
4589,5
2074,5
7378,15
93145,20
23215,1
25912,21
55153,4
30844,9
64852,1
367,6
10538,2
493856,7
6294,6
81027,4
3512,10
563,62
165055,1
5891,1
92737,302
4664,34
53919,52
266629,23
10767,46
91289,1
122953,12
55130,23
3717,5
79797,51
1610,1
84464,91
9200,1
5140,1
5791,7
1447,104
9427,26
10472,39
5631,6
160287,4
6241,8
150,94
51428,34
79722,15
9805,5
284274,2
23157,21
6853,15
134553,1
2109,2
11345,2
27037,2
23545,4
9110,1
10152,17
4116,3
4490,42
10736,45
23041,2
59341,42
56300,5
154664,14
8525,1
374907,6
1731,1
3431,3
4488,9
30814,31
728568,6
10114,71
9533,24
6229,43
54840,47
1964,2
10758,37
54797,1
84647,5
64072,9
8660,5
118663,20
125958,7
7343,4
79657,1
159989,2
10906,12
6319,21
9194,7
23054,7
8620,23
51236,33
9605,1
10897,1
348235,9
23052,2
6146,71
6502,1
23392,1
10970,27
5189,9
79679,9
79634,5
637,15
5877,18
3937,7
25862,2
6132,23
134288,5
23592,14
144165,20
29923,39
126410,2
8774,3
8985,1
440498,20
10455,28
124411,16
6540,2
94134,2
7257,17
84128,43
29950,7
10347,94
414919,37
118487,2
160518,12
26469,1
3737,8
133,1
11337,8
54822,16
64219,6
4076,68
54556,1
221656,5
4763,11
57337,16
946,64
6450,4
649,1
51194,1
2171,1
112464,12
102724428,1
80205,17
55201,32
7036,72
239,13
727910,2
55607,13
4843,3
4666,2
218,25
7305,5
10632,11
1153,10
374928,1
7802,29
5689,61
5936,34
10202,6
10769,29
4036,20
554235,8
23613,2
23286,1
91272,43
84687,1
9532,1
54869,59
3631,65
54556,11
2028,1
84923,7
1497,12
26240,7
6208,18
338339,17
387104,1
472,16
1140,30
348013,1
4147,1
2081,1
166929,79
5576,7
113510,75
4636,33
7639,1
29992,143
3811,1
55082,5
84541,6
1603,9
23059,21
1027,13
4287,20
1036,5
57165,25
29079,48
57721,11
340542,2
55885,30
51507,1
284129,1
174,29
5795,11
92609,9
9897,34
23390,17
2802,1
5063,31
221927,20
9172,33
23321,47
11045,2
29765,17
203245,28
4838,24
196527,4
10505,12
8317,10
116844,39
23335,1
643236,61
6604,25
342667,6
8189,33
165140,1
91664,54
81532,58
30001,12
344561,9
55220,18
402381,7
152137,3
54707,3
2984,2
100129654,34
414301,253
338785,126
4598,1
128229,6
5361,5
154743,54
84210,1
3070,51
9965,48
25984,4
65057,84
158,2
29763,47
913,6
9390,10
84942,21
51654,26
84057,1
49860,37
348327,27
6704,26
1993,21
51119,41
23331,16
27113,4
3805,91
9554,3
9403,45
259,7
59277,1
58478,3
1106,5
134492,6
340385,1
1665,1
29966,18
121599,3
1466,14
7091,11
10771,2
29957,1
51398,9
57128,1
9646,87
26084,22
439921,6
4634,25
53822,1
205564,46
4059,19
9188,35
10179,1
3117,69
2170,13
1352,6
8228,52
55604,78
80314,5
29072,192
509,73
2220,10
7621,7
1017,31
8940,10
94,5
29920,1
56980,11
1511,6
282617,1
5148,50
79668,1
3678,14
5054,27
283209,1
140832,88
83659,34
7178,230
53632,1
84188,10
65990,34
654,134
1066,90
56241,9
22798,209
127294,1
23131,8
284058,13
441250,21
2289,3
63925,2
116115,4
23370,22
643836,16
257218,9
10384,37
400830,1
7957,2
5425,10
80055,26
8999,20
245930,6
93109,27
221443,7
908,24
996,13
3674,241
340156,20
79568,31
131377,141
6741,4
7711,1
6464,2
22881,5
192669,15
2949,2
4007,1
148,3
5347,119
6430,3
55260,22
5287,6
201516,1
5223,1
4205,14
9580,18
3098,12
6745,12
25876,1
55567,18
3764,10
221184,1
7498,18
11129,110
64236,21
54788,2
64645,7
10552,38
81788,3
23208,6
493869,3
2768,2
9128,30
91522,1
9074,13
466,1
23239,1
57715,15
23200,13
6217,27
7350,1
100137049,1
8681,53
26289,8
4613,175
84812,3
6891,12
9244,8
26034,1
159963,1
22866,28
64785,110
2066,33
150094,17
102724428,1
408263,96
7057,24
120379,1
3852,109
4091,11
6038,1
389874,8
2159,14
64924,1
8869,6
51270,14
54898,18
126119,8
10695,13
121643,5
10329,102
83931,156
84928,52
79073,1
8655,1
203523,1
100532731,1
64410,17
56261,2
9538,7
92703,13
3832,84
84627,1
10775,18
3604,72
1410,43
10321,23
6165,16
6196,2
166012,463
57130,1
7174,26
11188,1
114990,47
10233,13
2764,70
10248,37
4192,7
11014,1
6015,1
51053,16
94081,38
149345,19
10531,2
124857,48
2971,3
84280,20
4430,28
116969,1
6348,48
80824,27
2294,7
55786,16
25979,68
199953,70
2123,4
57001,14
5768,1
8468,4
57664,9
10427,44
2186,13
2829,15
81492,4
64760,1
84662,25
84650,55
6769,14
9308,1
6159,5
23264,54
27244,17
9829,1
7082,143
131450,29
84950,13
6606,2
6607,9
6627,82
26354,12
80777,3
5678,4
85377,4
3455,16
11123,2
10399,1
55957,42
23683,9
22858,19
79816,7
3489,1
196883,2
821,1
11065,3
6756,7
2653,18
2624,2
8565,35
199777,1
49854,27
644150,20
782,18
54739,1
140469,3
6512,9
91283,1
656,17
1527,3
128710,11
399979,1
25763,5
23085,45
65983,27
124808,2
1998,20
774,1
54665,5
633,126
1892,18
975,2
3184,2
51760,14
51073,5
63978,84
23245,1
124975,8
23127,33
26269,1
54838,18
4649,4
90956,4
79893,5
27090,1
2048,7
5727,3
51155,2
7368,19
147837,50
730087,3
112939,9
57683,34
140545,2
55621,1
1646,10
55971,7
8527,6
1840,20
254065,1
27035,2
124044,8
1290,9
3883,11
3029,1
10659,23
317719,19
2833,10
113451,84
7384,8
144423,3
5320,1
51060,12
10785,86
4068,127
9236,26
10969,83
90102,11
114884,1
79915,36
6238,11
10998,20
83982,1
4250,13
2812,1
6185,24
6368,2
222484,2
6045,80
54069,17
2781,41
54476,3
5704,16
8829,1
284390,1
9847,16
116154,1
84417,4
11037,73
286749,17
4584,144
140432,2
7416,100
284611,5
388743,1
54973,16
55622,2
23357,23
257160,687
10180,1
85476,25
1933,182
26610,2
89953,71
5407,4
333929,7
10026,31
84132,7
246184,4
11279,6
6943,38
84978,60
2186,82
27236,9
7414,86
492311,9
79616,9
64770,33
2908,11
1373,9
56905,33
10246,14
84335,4
5962,37
80178,7
56919,1
6867,68
10670,51
55686,106
9464,22
92797,3
79836,1
100499483,1
165679,27
253738,2
8993,68
23336,4
1397,7
219938,49
50861,28
57611,66
51105,1
2043,20
2941,53
23433,5
859,75
9702,28
11164,9
54518,153
57822,2
79690,1
26024,4
54575,4
23274,2
5686,32
9557,60
8518,1
170961,21
3155,13
114883,1
171023,2
389816,5
285753,1
64118,3
5412,14
3146,24
139760,1
23089,39
57017,3
10523,10
440590,38
131601,5
54210,39
7697,34
2302,21
9126,1
51495,13
11332,1
150280,44
51332,83
85478,1
5775,10
51233,1
54872,100
3005,5
387849,54
5316,24
10072,3
7084,5
4154,39
55504,1
5534,1
79228,55
55521,1
84916,6
84295,9
9733,36
79096,77
11228,1
130540,9
275,9
5982,5
1650,1
55815,1
9540,17
51643,19
57540,5
93624,91
159119,1
86614,1
84293,19
100130348,7
9479,1
55212,1
54880,1
123775,3
57595,1
92002,20
29093,135
6427,27
55213,122
114792,22
6285,16
8459,28
2788,3
10979,122
7284,5
10625,11
6427,1
6888,1
5595,12
27304,1
2332,10
389812,13
254173,60
221908,10
9588,100
8795,14
54555,26
9093,29
22932,31
84309,5
245911,9
9337,18
118,4
143471,31
440193,156
54798,14
3320,1
83892,23
149297,1
7137,3
4191,1
5034,46
1969,1
54541,1
3241,2
4330,91
3801,47
4841,54
4731,27
9922,1
222194,24
4653,1
3684,6
56159,1
167410,127
83716,206
23654,109
648,13
100532731,1
137075,1
29078,2
140,13
83871,1
375484,27
10948,23
8462,18
4804,112
100529261,14
2342,20
54491,4
391123,2
27434,15
55011,1
63876,47
4507,1
6309,37
26507,100
1112,45
729533,3
9933,3
26119,62
131377,29
142891,1
51029,10
7136,4
5297,56
5717,39
8237,32
11224,1
5108,51
11167,41
153396,59
116135,8
374955,2
140901,128
162333,1
10296,3
7709,3
29960,1
29883,12
10135,22
2070,4
51340,4
5870,1
85459,14
