gene_or_protein,study_bias_score
USP11,6
BNIP1,1
PCID2,3
RBM14,3
SLC9A3R1,12
ARHGAP33,2
NDUFAF3,3
VPS4B,4
FAM83G,1
PUM1,1
ZNF518A,1
SLC38A7,3
PRICKLE3,5
IL36A,1
ZNF221,2
CYTH1,3
HAAO,3
SDC2,4
ABHD15,2
DYNLT4,1
TUBGCP4,5
PRKCB,8
CCP110,9
DOCK8,7
PRSS33,1
CDK11B,4
COBL,2
KNL1,3
TSSC4,3
PPP1R27,1
UTP20,1
SGCZ,2
CPLANE2,3
BCL2L12,3
DEFB4A,1
SLC1A2,1
SLC17A2,1
METAP1,1
UQCC1,1
METTL21A,5
ERLIN1,2
TENT5A,4
PDCD1,5
CNN3,1
SEPTIN4,4
CCDC83,1
LGALS9C,3
PLEKHG4B,1
CFP,4
TMCO6,3
VPREB1,1
PPA1,1
ETFRF1,3
H3C13,5
FA2H,1
PIK3C3,10
GPATCH2,1
RASL12,2
PJA1,3
PCTP,2
PDPN,2
RING1,11
HSD3B7,2
RFX2,1
GTF3C3,3
SEPTIN3,4
VRK3,3
LDLR,6
ROM1,1
OGN,2
PKP3,2
FBL,8
CYFIP1,7
PLEKHM2,2
TEKT1,1
TNR,1
PFN1,3
CACNG1,2
ADAMTSL5,3
MAPK1IP1L,3
RBM6,1
PAPLN,1
PADI1,1
SCYL1,3
LRCH4,5
MXD1,3
AHSA2P,1
CHD1L,2
INMT,3
OAZ3,3
ASAP1,4
DNAJC5,1
MTM1,5
RGS7,2
RHPN1-AS1,1
SORL1,9
SLAIN2,4
CNTNAP2,6
PRX,1
DNM1,9
PIP4P2,1
ZFP42,1
TMEM242,2
SELENOV,1
ARMCX4,1
MTA2,8
PLCXD2,1
DNAH14,1
AKR1B1,3
CCDC150,2
PIK3AP1,1
TMEM243,1
VAMP5,3
MAP3K7CL,3
WDR31,1
DUSP4,4
ARID3C,1
TBXT,1
ATP5F1B,2
SPICE1,3
PELP1,3
BAD,13
WNK2,1
IGLL1,1
TOR1AIP1,5
DEFB104B,1
ZMAT5,2
DCUN1D5,2
ZKSCAN5,2
FANCB,1
MRPL46,1
OTULINL,1
MED17,2
PRRG3,1
SEMA4D,1
NIT1,3
ENO3,2
KIF26B,1
XIRP1,1
DNAJB9,1
U2AF2,11
PCM1,11
LRRC8E,6
AAGAB,3
EDC4,4
LIMS1,8
GIGYF2,1
TJP1,6
TMUB2,3
LINC01561,1
LDHAL6B,2
ATP5IF1,1
NDUFB11,4
SPACA1,1
KHSRP,2
PSMC3,4
VPS29,5
FBXW2,11
SPTLC3,1
TGDS,2
PLEKHA7,3
ARF1,4
BCAN,2
CNTN3,1
CPT2,1
CABP2,1
CBX7,9
ICAM2,1
ELK1,6
SULT2A1,2
ATRX,8
RBFA,3
CSNK1G3,3
KRTAP4-2,3
ZSWIM3,1
OVOL2,1
MED15,6
LMAN2L,1
CLEC4C,1
DSP,3
PLEKHB1,3
IL5RA,2
KIAA1191,2
UBA5,4
MAN2A2,1
CLCNKA,1
BACE1,6
CT45A10,1
KAT8,3
EIF3F,10
IMPACT,1
DCLRE1B,3
GAL,2
DNAI7,1
COMMD6,6
RHOXF2,4
DERL1,5
ACP6,3
BEGAIN,1
SPATA19,1
PKIB,1
CTNNA1,7
RABEP1,2
SLC5A5,2
REPIN1,1
RHOF,2
THNSL2,1
BTBD10,1
ITGAL,1
KHK,6
CATSPERD,2
NOSTRIN,4
SEC23A,3
RPS7,3
COL1A1,3
IGSF11,1
FAM222A,1
FSD1,1
SMC1A,9
IDO2,2
MRPS2,1
NSDHL,1
TNFSF8,1
LMNB2,1
PTP4A1,4
ZNF300,1
BMP15,1
LRRFIP1,3
DMTN,4
PCED1A,1
HDAC5,9
DTWD2,1
BHMT,2
C6,2
HARBI1,1
RIOX2,2
USP53,4
ZNF627,2
RTF2,1
ZPBP2,1
CLK4,4
CDK14,7
HDAC10,4
OIT3,2
CEP20,1
NIBAN2,1
LMBRD1,2
UGT1A1,1
C11orf24,2
ASCL4,2
ELOA2,1
SSH3,3
DPP3,3
LCE2A,2
INSIG2,2
MPP1,7
NPC1,2
AKAP6,1
GRXCR1,1
RIN3,5
PRPF8,3
EXOC1,7
ASXL2,3
TAF2,2
ACD,9
RRAS,2
STARD3,5
EFCAB6,1
SCGN,2
SLC1A1,3
ZNF669,2
NUDT6,1
SMYD1,5
ISG20L2,1
LCE5A,1
PODN,2
TMED8,1
STOML1,2
TPX2,5
LYPLA1,2
BCL2L13,3
SPANXN2,1
SSBP3,2
NR1H4,7
ZNF774,2
SMIM22,1
EAF2,4
CCNC,8
GGPS1,3
ELL,1
ARL15,3
CD3D,2
MACROH2A1,6
GABPA,2
KLF15,3
AFM,2
CEP97,8
PAPOLA,3
ARID1A,7
TOP2A,4
ARHGEF35,1
GGT1,1
MAP7D1,1
MAPK7,7
SIRPD,1
POMC,2
EDRF1,1
RAET1L,1
PITPNM1,1
OASL,1
CCDC43,5
CNBP,3
IL5,1
SF3B6,1
HFE,1
ZCCHC12,4
LLGL2,3
ANGPTL3,2
GPR161,1
SPATA2,2
THAP7,3
ICAM1,5
TUSC3,1
DOCK9,3
ALDH5A1,1
MIDN,1
LANCL2,2
SMOX,1
ZNF441,1
FAM83C,1
NCR3,7
G3BP1,9
ENDOG,1
DNAJC27,2
GOT2,1
RRP1,1
LDB3,1
CD177,3
MAGEB2,4
NOL3,4
MRPL47,1
SAFB2,6
IQCF1,1
CYP39A1,1
EMC3,4
UBR7,1
TRPV4,2
ZNF419,3
SUB1,5
ANXA8,1
CLEC4M,4
PRKCE,8
SNUPN,5
GNAT1,1
SYNGR2,2
ZNF621,1
ALAS2,3
PPP1R13L,5
IL20RB,2
SLC39A5,1
FAM136A,2
SUPT6H,1
PIN4,4
HLA-DRA,2
SELP,1
CTSC,1
SUZ12,10
SKIV2L,1
EXD2,2
SUMO2,17
SASH1,2
GATA5,1
ZNF569,3
CHST10,1
FPR1,1
GAGE1,2
BBS5,8
FAM118A,3
FIGLA,1
GSTA5,1
PPM1K,6
OTX2,1
NPTX2,1
SLC25A32,1
ZNF644,1
PIH1D1,5
IL18,2
FRMD8,3
FUT3,1
PLPPR1,1
MSRB1,3
CTSO,1
ZPLD1,1
POF1B,1
MAT1A,3
ING5,4
KIF3A,5
TMEM9B,2
COLEC10,1
MPO,3
TTC30A,2
NELFB,5
P3H3,2
MYADM,2
IL20RA,2
SPATA4,1
ASB3,2
SP8,1
RAB11FIP4,2
CLP1,1
CHN2,5
SPINK2,3
KLK10,2
TTLL5,1
TP73,11
ZXDC,2
MTSS1,1
AIFM2,1
PRR5,1
GYPA,6
CASP3,5
CHMP1B,5
RIT2,2
FRYL,1
GPR143,2
KCNH7,1
TNNT3,1
RTBDN,1
CCDC51,2
SOX3,1
PLCD1,2
SST,1
ARMH1,1
DLGAP4,4
AKR1A1,1
SHOX2,1
FANCG,8
S100A4,9
UGT1A3,1
ARL3,4
SLC12A4,1
TLE5,8
PCDHA10,2
USP21,3
ANP32E,1
HTR3D,2
KISS1R,2
SULT2B1,3
MTMR3,3
LIN52,2
RELL2,3
CEP70,5
BPIFA1,4
DKK4,1
LEO1,6
WNT5A,3
CCBE1,2
FMO1,2
IWS1,1
BTBD1,2
KMT5B,2
SLC50A1,1
LETMD1,4
NIPBL,2
ELP3,3
HBB,3
OVOL1,1
PPP2R2B,3
DEK,2
PSME2,1
DNAJC6,1
IKBIP,3
CPM,1
TUBG2,2
C15orf48,1
TFDP2,3
SIAE,1
USP15,5
ACVRL1,4
KEL,2
KYAT3,1
NHEJ1,4
MICA,2
MDM1,2
TRMO,2
DARS2,1
MCM9,3
OBSL1,1
NEO1,1
TTLL10,3
CD244,9
CYTIP,3
SDF2L1,2
ZNF331,2
KLRC1,1
TNFRSF13B,8
FLNB,4
CHD8,6
STK16,8
APBA1,4
VIT,1
CCDC14,4
DIS3,4
TLE4,2
TMOD3,1
ZFP3,1
SSX7,1
RFC2,1
CCNG1,4
PAX7,3
TRIM74,5
CYB5D2,1
FRA10AC1,2
EXD3,2
SLC25A43,1
PLA2G7,1
AFDN,6
TRAK1,2
LRRN4,1
UVRAG,11
SKI,6
RGS5,1
UBXN2A,4
NEUROG3,4
ANAPC11,1
SUPV3L1,3
PROKR2,1
DNAAF9,1
HNRNPC,8
ECHDC1,1
