gene study_attention
A0A2R8YD28 1
O43194 2
P18847 41
O43296 28
Q16836 3
Q15072 15
Q5BKU9 37
O15297 40
Q9BTE2 2
K7EPJ8 1
Q9H9T3 24
A0A024R3E3 1
P42892 15
X5DP27 2
B3KSQ7 1
A4D1U5 1
B0QYD3 1
P13798 9
Q9UKJ3 28
Q9Y6P5 5
Q3LI77 8
O60269 2
Q6NZY4 33
O43934 9
Q8N5I9 6
C9JG97 4
Q9Y6D9 68
Q9C098 8
Q96SJ8 1
C9J798 1
Q8N1K5 11
Q9BXW7 14
Q9H6E5 26
Q6NT76 115
Q6XR72 5
Q15475 17
P03928 22
Q8IVA1 10
P07360 6
Q9Y6Q9 29
Q13510 24
X5D7T2 4
Q32P41 4
Q9BRL6 31
Q9H8Y8 138
O95551 19
O95361 6
Q9H2V7 11
Q9BSH3 19
Q15406 1
Q02505 1
O14818 57
B1AMU7 1
Q6ZMU5 13
Q9BRK4 285
Q14153 8
Q5VYS4 5
Q9H869 22
Q96JN8 160
Q92915 14
Q08357 14
P07195 44
Q13454 19
P52735 60
P37802 33
O75886 32
A8K8D9 1
Q86VQ3 2
Q96DU3 14
Q6PKD3 2
Q9Y6I7 6
I1VE18 1
B4DP61 2
Q8WVX9 19
Q92990 70
Q13876 1
Q92888 18
P46736 27
P0C860 2
Q53S70 4
Q9UQE7 81
Q9NTI2 1
Q9NR80 12
Q59GV6 4
Q9BX73 14
B3KSH4 40
Q99467 1
P09001 38
Q13488 9
Q53FG3 1
O75129 2
Q9UEG4 27
Q15699 13
Q8NEM0 10
Q96EN8 24
P46059 64
P08263 6
O75366 27
P58397 15
Q12756 43
P57768 3
Q8TBK5 2
B2RPK0 4
Q8IXM2 14
Q5SGD2 3
O95985 23
Q8NDV3 2
Q8TCW7 10
B2RWP4 5
P43115 78
Q8NDC0 28
A6PVS8 2
Q68G75 13
O94986 103
Q8N883 2
Q9BZB8 11
O15118 10
Q8IZK6 1
Q8NFH4 12
Q6FGJ9 4
A0A2R8Y422 1
Q9BPX7 22
Q5RI15 32
Q305V2 1
Q9HB29 6
Q8N3Y7 12
Q8N5Z5 50
Q9HAT8 19
Q9NXT0 3
Q9H4B8 3
Q9HAT0 55
Q15363 37
Q9GZR1 8
Q96RT1 46
Q8N144 1
Q02747 13
F8WB26 1
O75469 1
Q71F23 56
P49755 45
Q8NDN9 16
F5H148 1
Q6ZSX8 1
Q9BQE9 23
Q7Z3Y9 23
P05121 15
Q92839 6
A0A384ME25 16
P22736 70
P02458 12
Q14582 2
O94887 19
Q8N381 4
Q8TC29 2
A2RU67 40
Q15825 3
A0A024RA76 7
P20160 13
Q6AWC2 7
Q9Y483 29
O95600 5
Q5VT52 19
Q86UL3 8
P12035 45
Q13610 31
Q8TAG9 36
Q96IS6 4
Q8IV32 2
Q8N4N8 42
Q9NWT8 272
P09086 6
P19397 76
A9X9K9 1
P04181 35
B4DR52 1
A4ZVS7 1
Q96QP1 2
O43513 40
Q96IW7 104
Q9NZN5 15
Q5SRQ6 3
B4E1J8 2
Q9UNH7 41
Q96NU7 1
O43716 27
P23945 19
Q16473 2
Q9BZQ8 4
Q14973 87
A5LHX3 5
Q96B86 16
Q5T7N2 328
Q96K17 8
Q9HAA0 1
B4DWX3 1
P62714 131
P12259 5
B3SHH9 1
H3BMM9 1
Q0IIM8 1
Q96GP6 8
Q8N1N4 28
B4E1Z4 1
Q8NCS7 8
P16520 9
Q9H3M7 21
Q96JW4 32
Q96MG8 6
Q8NHP7 2
Q8NFA0 44
P43403 13
Q5JVF3 19
O15400 101
Q9Y334 1
A6NER0 2
V9GYM3 1
H0YJH0 1
P35968 44
P58876 5
Q13325 16
Q9BRT8 60
Q6UXG2 4
A2RRL9 3
Q9GZT6 34
Q9NYL2 44
Q8N8U2 13
Q96CS7 61
A6NDR6 1
P55884 50
A0A0S2Z3E9 2
Q9H0C5 58
V9HW37 2
Q96C01 76
Q70CQ2 21
O00458 7
Q6P593 1
Q8TEB9 23
Q8IY17 17
Q5T686 30
Q15464 7
Q7Z602 12
P0C7Q2 10
Q17RB8 94
Q9H832 40
Q86YI5 1
Q9BQ87 29
Q969F8 20
Q93096 21
Q8J025 10
J3KNN3 1
Q9NY27 35
Q969M7 9
Q96BW5 9
Q14202 26
D6RAT0 1
Q6P088 13
Q86V42 28
P31314 6
Q8NCK5 4
A0A087X2I1 1
O43688 10
O15067 21
Q96SB8 53
Q9H5N1 11
Q8TB45 9
O75054 10
Q9C0C9 77
Q01650 21
Q8N3I7 18
B4DFN3 2
Q2M2E3 23
Q9UHB6 183
Q8N5X7 5
Q7L0Q8 10
P31513 4
P53990 24
Q6UWM9 4
Q86U06 34
Q13232 33
Q1RMZ5 1
P51452 10
Q9BXY8 84
P78356 33
Q6NX55 1
O00257 89
Q8TEF1 1
O75376 71
P08758 13
Q7Z3T8 11
O00142 3
Q96G30 66
Q9NTJ3 35
Q8TBE7 14
O95198 30
Q9H8S9 58
Q9NQU5 15
A6NMK7 7
Q8NC01 14
O43824 5
A8K5B6 1
O00189 27
Q15054 7
Q6ZVK8 16
Q7Z7L7 22
Q8IYB3 39
H0YDF6 1
O75425 16
Q6NTF9 68
O00180 8
E9PDH4 5
Q9HAV4 40
Q9BYK8 7
Q9P0T7 17
O15498 27
P48059 57
Q9UIA0 18
Q8IYD9 8
Q9NZD1 28
Q0P6D6 2
Q6NXT6 7
Q7Z5W3 3
Q9UHC1 43
Q30KQ2 1
Q5T2N8 8
Q9NWM8 25
O43314 13
P0C264 12
D6RER5 1
O75787 116
O15554 12
Q6DN90 16
Q8TBY9 1
C9J4Z3 1
Q9ULZ3 52
Q05586 4
Q96RK0 21
Q17RY0 7
Q6GVN4 1
Q7Z402 4
Q96QZ7 61
Q9H7D0 67
O60496 31
J3QT39 3
P30874 2
Q8N370 7
P35226 46
Q9UKF7 21
Q8IZA0 26
B2RBB2 1
Q7Z6E9 42
Q7L4E1 9
Q96FW1 344
Q14525 72
P01303 4
Q15650 7
Q01082 81
Q96RG2 42
P07316 1
Q13227 72
F8WC19 2
Q7Z713 2
Q92959 1
H3BRL3 1
Q6VEQ4 1
Q15785 20
Q8TDH9 17
Q6ZVH7 3
Q9NWW9 6
Q9H9L3 18
P27701 16
Q96GR2 1
Q7Z7K6 26
Q05209 49
H0YBV7 1
O60239 20
Q5FWF6 1
B7Z503 1
Q96BY9 25
Q7Z408 7
Q9H6Y5 18
P02766 52
Q9Y6X2 20
Q5TGZ0 3
Q96BD0 4
Q8NB16 13
Q9Y570 17
Q9BZE0 47
B2RTY4 20
Q5W0W2 1
Q9Y5G8 51
P41159 4
O00273 23
Q15038 158
Q6P996 34
P06400 102
Q3KQZ1 5
Q14508 31
Q96CA5 38
Q92734 156
Q96PN8 60
O95428 9
Q9HAH1 9
Q6ZUJ8 5
Q9NX04 143
Q8WV44 168
Q6FHM2 14
P01714 1
Q32MN6 7
Q6ZP80 15
Q9P0K9 1
Q12774 25
Q8N816 1
Q13394 11
Q9HC29 45
Q14847 131
Q9UQQ2 4
A2NJV5 1
Q9H2P9 1
Q9UFN0 23
Q9ULC8 1
Q8N6R1 48
C9JP00 2
O75821 45
Q9H0H5 77
P46108 256
F1T0L7 1
P59797 10
P30040 32
Q9NQR4 4
P43630 23
Q9C000 10
P26022 17
F5H5V6 2
Q6ZMP0 19
Q9UNS1 20
A8MWQ6 1
Q16281 26
O94856 8
Q5RL73 72
C9JGV6 2
P0C7M6 1
A2RUC4 8
O75503 8
Q8N5G2 40
Q96E11 24
Q4ZG55 13
Q68D27 2
Q9C026 43
P55008 1
Q9NQW7 16
Q15121 13
P20809 4
B4DJ30 1
P60006 44
Q9ULL1 14
Q9H8M5 4
Q8NCJ5 6
Q2QD09 3
Q9NVV5 51
Q9NY64 10
Q6ZWH1 1
Q8NCG5 1
Q7Z7C7 8
Q15048 5
Q5QPA5 1
Q9P0M6 100
Q96PY6 38
Q6ZNG1 2
O60383 49
Q6P1S2 7
A4D110 3
A0A0S2Z442 1
Q8N8A2 19
Q96AD5 10
A0A024RC29 1
O95150 2
O95397 1
Q9Y3Z3 44
Q8N653 13
P49257 17
Q07507 4
Q5BIV9 1
B4DE54 19
P19634 25
Q86VN1 9
P25311 24
Q9Y3I0 41
A6NHQ2 4
P41594 3
A4UGR9 5
O95968 78
P62333 73
Q8NES8 2
Q13829 45
Q9BYV9 44
O94832 52
Q9NQI0 6
Q7Z4V5 33
P52926 9
P01100 132
Q8IWP9 6
E5RGH0 1
Q8ND82 9
Q76GR4 2
P26927 6
O95153 5
Q8N350 22
O14949 30
Q16661 2
O94898 2
P68543 12
Q96RY5 15
Q6PHR2 13
P22681 86
Q99616 17
Q96GC6 10
Q9H9P8 15
Q99594 13
Q6PJG9 65
Q9BRT6 14
Q9NQ94 22
Q9Y600 11
H0Y507 2
P59990 55
Q92562 5
Q53GF9 1
Q8WUY9 9
Q5TC12 18
Q9NT22 16
Q86VS8 26
P33993 186
Q9UN71 55
Q53QD4 1
D6RAN8 6
P45381 7
A0A0S2Z5B5 1
O43189 75
Q9H7B7 8
Q9Y664 29
Q6ZTQ4 3
Q9H0Y0 18
A6NHX0 1
E9PGF5 1
P48163 13
Q9NY59 22
O95070 80
Q6PII5 3
B1AK13 7
F8VVA7 1
A0A140VJF4 1
Q96A33 36
P26378 5
Q99735 26
Q13405 29
Q9BPW9 11
Q9NZ45 10
Q96ND8 1
P30203 6
O43307 11
Q16695 20
P01116 54
Q6N021 13
Q16570 1
Q8NEQ2 2
Q14264 1
Q02548 42
Q9Y662 1
Q8IZX4 4
Q9Y251 23
H3BQK0 2
B1APZ0 2
P21757 13
P35442 11
P50225 7
Q8WV16 26
J3KQ48 1
Q07812 49
Q96LI9 1
O15165 41
Q12952 119
O95628 9
O60566 61
Q96HW7 31
Q8WYA0 41
E9PNW8 1
P50226 1
O43248 4
Q7Z479 6
Q969K3 16
Q96DR5 10
Q8WVJ2 36
Q9UDX5 10
C9JC32 2
Q96J02 49
A0A0S2Z4Z6 2
F5H629 2
Q9NRP7 8
Q12933 398
D9HTE9 1
O14967 8
Q06413 22
Q15051 215
A1L3X4 3
Q93077 4
P08238 555
P35030 9
Q9H672 34
Q9BZJ6 1
Q6ZVX7 21
A0A087X0X3 1
Q6UVW9 6
Q9H4G4 2
Q7Z4W5 1
Q8IZF3 1
O94900 7
Q8NHU0 7
P02778 17
Q8IZ29 1
A0A140VJW5 1
Q04771 13
A6NNY8 3
A0A024R9N6 1
O00444 37
A0A0S2Z3Y6 1
E5RHG8 8
Q15726 1
Q7Z4S6 47
Q8TF72 18
Q9P2F5 3
O75081 10
Q86Y33 29
Q9H7L9 24
Q6UX40 46
Q9BY67 9
H7C1F9 1
P13639 83
P00352 3
Q9H5I4 1
P32302 8
Q7Z7G0 1
Q96H55 175
O15439 11
Q8N532 3
O14508 5
Q9NRV9 6
Q92611 16
P08621 170
P53370 10
Q8WX93 33
Q96JX3 3
Q504T8 13
Q10981 1
Q86XR7 12
P50443 11
Q96H35 6
A0A0C4DFT7 3
A6NHL2 17
E9PSE9 18
A0A024R201 1
Q7Z309 19
Q9HAR2 9
O43541 13
Q9HCE6 4
Q00005 183
Q7RTR2 2
O00299 33
Q8N5P9 1
Q13868 46
Q6P9E2 39
Q15025 141
Q9NXC2 30
P02585 7
Q86VD1 4
Q8IU89 5
P62699 26
Q96BM9 11
E5KN59 1
Q9H898 20
Q9BQE6 10
P09603 11
Q96A25 11
Q15049 3
Q96KK5 5
Q96MT3 8
O15372 74
P05423 25
O75973 18
Q9UL51 4
Q8IXL9 1
E9PBC6 4
P04070 10
Q8IYX3 29
Q92484 2
Q9NPG8 3
Q96MG7 10
Q96D98 13
O95073 18
E5RH77 1
P26992 7
P46060 53
Q6ZUX7 10
Q8IYJ1 1
O60292 26
F5H5D3 3
Q8N4B4 1
Q9Y5N1 2
Q8IYX1 25
Q5T7P3 69
Q5VYY2 1
O60281 10
Q14680 17
Q4VC05 55
O95486 21
Q9NZT2 6
Q96RN5 41
Q8N1Q8 3
Q9Y586 118
P14927 33
Q13303 20
Q9BWF2 22
Q9HB71 109
Q9H501 19
Q86TB3 2
Q06546 13
Q9NX76 27
P57739 19
Q5SQH4 1
Q92506 15
Q2M3G4 6
Q9H9C5 3
P09326 4
Q06323 41
P25815 19
Q16394 21
P0DPD6 6
Q6NUQ4 38
Q969Y2 36
Q504Q3 15
Q6UWD8 9
A8MW95 6
Q71UI9 18
Q9H2X3 8
Q9BZV2 13
Q16552 7
Q96DA2 22
X5D9M6 1
B4DH59 1
Q96KC8 28
B7ZLY0 6
Q9P1U1 28
P48551 9
Q6PJT7 41
Q5U077 2
Q6UVJ0 75
Q05CV4 1
B2R8Y4 14
Q08211 93
Q13363 88
Q12864 1
O00469 14
A8K5I0 1
B4DW97 1
Q9P2D0 43
Q8TE49 1
A6NGB9 3
Q8IW52 1
Q9UBX8 4
Q9UQ90 42
Q9UH62 20
Q9C0C6 7
P08579 49
P16402 21
Q16625 37
Q9Y6G5 27
Q16630 54
Q8N451 1
Q9BV57 4
Q8IUL8 4
Q5TAX3 12
Q8N0W3 5
Q5VVX9 68
Q9NUI1 14
Q96LR4 51
Q8TBF5 1
Q9HC56 7
Q9H741 17
Q13936 9
Q96KS0 7
Q9Y3D2 5
Q96AP4 5
Q5VT97 6
V9HWH0 2
P52565 44
E7ET36 5
P35790 1
P07864 5
Q9HD26 101
Q8WUN7 19
Q92681 3
O95972 5
P0C7X2 43
P47897 119
Q13451 136
Q8N8V4 3
Q9UK10 1
P11217 29
P51587 51
Q9HBT7 1
Q8IYW2 4
Q9NZM6 4
H7BXI1 9
Q9H5K3 46
Q9HCJ0 34
P57053 2
Q96EX1 8
P46663 32
Q8N1I0 13
Q6ZNX1 39
Q9H8W5 9
Q16384 3
Q8NHS1 25
Q86WV1 54
C9JYL6 1
P85037 76
Q969S8 23
Q5VVH5 9
Q6ISU1 4
B4DLG2 1
Q8NBT0 92
A1L390 21
P52798 3
P62988 6
Q6DHZ2 3
Q6PIK7 1
Q8N5U0 2
I1E4Y6 1
P16157 20
Q9HBW1 13
Q13360 17
Q96QU8 22
P78417 10
Q6NYC8 101
Q8IY57 76
Q9NXL2 4
F5GWD3 1
Q13336 10
P04350 93
P26232 18
Q12980 12
Q9H4D5 3
O75031 285
Q8TBR3 2
Q9BYX7 25
Q9BTT6 21
Q8TC57 16
O60494 1
Q9UDV6 39
Q8N1N5 2
E9PR30 1
Q9BX90 1
O77932 14
P0CG13 6
O43653 1
P52790 13
Q9UBQ5 38
Q07343 6
A0A0D9SEY1 1
Q8NBP7 3
Q8IW00 8
Q969F2 12
Q9Y2D5 27
Q8IVT4 69
Q9Y6A2 1
Q13439 30
Q9NR21 12
O95563 27
J3QQ67 1
O43432 28
O75223 7
Q3SYF9 79
E5KNY5 1
Q8NHV9 1
O14874 22
Q8TBA6 40
Q5T3U5 8
Q9HCE3 4
Q8N8V2 4
Q9UPN7 56
Q15642 37
C9JIF9 1
Q8N3C7 32
Q9NRX5 30
Q9UI09 66
O95864 9
Q9BTE3 42
A0A024R994 1
A0A0S2Z5W9 2
O14925 39
Q9ULV5 44
P68363 48
Q3KNR5 14
P00403 26
A0A140VK56 1
A0A140VJR2 1
Q6V1P9 1
P62945 7
Q5VTE0 3
B2RXF5 58
Q99972 6
Q9UKN8 24
Q7Z589 32
E9PJM3 1
Q6ZS17 2
P06576 141
Q9NVV9 99
Q9NZR4 7
Q9NZM4 15
Q16222 11
Q8WW33 5
Q6ZT36 1
Q9BXJ9 30
Q8WV07 3
P04000 2
P23786 20
P18615 19
Q8WW01 38
Q8IYS2 35
P07510 19
Q15109 19
Q02809 61
Q53SM6 1
Q8IZD2 6
Q9NWS6 17
Q96GE4 29
Q9Y2K9 5
Q9H000 27
O15037 10
O75185 1
P36969 11
Q9Y385 56
Q16527 12
Q15562 83
Q9BZJ8 20
P38570 2
Q8IXF0 5
O00470 18
P78381 4
Q9Y5F0 1
Q12905 127
Q6P3X3 11
Q7LG56 18
Q9BWW4 41
Q96PD5 1
B3KM48 1
P62314 60
Q96PM5 23
Q59F94 2
Q9BZK3 4
G3V4A5 1
Q9Y2A7 44
Q92820 15
Q9NTX5 9
P12081 12
Q96NG8 1
Q14186 58
Q86YR6 2
Q86SU0 4
Q14990 23
Q92688 39
Q6DN03 1
P51003 13
Q56P42 5
P52907 62
C9J7I0 8
P21453 21
Q8N5W9 9
P30989 1
Q3ZCT1 4
Q16696 1
Q9Y5I3 3
P54762 5
Q9UJX5 31
Q6B0B8 9
Q6ZN55 39
P05161 48
Q9NY61 30
G3V1L9 3
Q19T08 4
Q5W009 1
Q5T749 127
Q8N9H8 4
Q6ZVT6 1
Q9P266 2
Q53ET9 1
Q07817 70
E9PC52 1
Q96D09 56
P61244 97
Q9BUG6 23
Q9H8E5 18
Q9NVF9 9
Q9Y376 31
Q9H553 3
Q9UMX3 2
Q05940 10
Q96IK0 19
Q9NXK8 14
E9PI10 1
Q6ZMR3 8
Q9H2R5 7
B4DGU4 3
Q8N236 1
P08962 15
Q9Y6M4 30
Q92759 15
Q9H1J5 1
P09429 216
Q9UHY8 8
I3L3G9 11
P55268 26
Q9BXI3 4
B3KUJ0 1
Q86X51 7
Q9NRM1 1
Q8NET1 3
P58304 12
Q5TGL8 3
Q7L8W6 9
Q9NVH0 18
Q86WG3 2
Q2TAL8 66
Q92828 28
Q15637 159
P14780 13
Q8NHQ8 45
Q05315 2
Q9Y2T6 2
Q9NY43 2
O95460 16
Q9NVM9 11
A0A0G2JJL1 4
P05023 67
A8K3Y8 1
Q9NPJ3 9
Q9Y2P5 1
O60287 32
A8K0Z3 7
O00754 2
O94885 9
Q9Y371 68
Q86Z23 48
Q9UKA9 25
Q7Z442 1
Q5VWP2 5
Q969M1 1
Q4VBN9 1
Q9BX79 4
Q02641 10
Q9Y2G0 8
Q5TZF3 4
Q9H324 7
Q6IA86 10
A0A024R8P8 1
P61421 72
Q5JQP4 14
Q5T1C6 20
Q8NA77 4
Q8NDH8 1
O75530 67
P0DMV9 42
Q8N335 11
Q6K0P9 121
Q9BQ15 20
Q9H227 1
O15466 2
Q6P047 10
A0A0S2Z6X0 8
Q86XK2 53
E9PJI6 1
Q9BSW5 1
Q8WXR4 4
P49763 1
Q8N6E6 1
O00255 28
Q5TAB7 19
Q96B97 73
O75140 22
Q14626 2
Q05469 3
Q8WUA8 2
O60931 1
Q9H094 1
Q99715 5
Q9UBT3 7
Q9C075 2
Q9BY89 43
Q8IWL1 2
P10415 42
Q76KP1 6
Q8WUU5 12
P35232 98
Q17R55 10
Q5VWH6 2
I2G9F9 1
Q96JK2 31
Q9NP80 8
A4FTV9 2
Q9NSK0 56
Q12768 21
O75610 2
O94763 48
Q9H992 18
Q9BQE4 4
Q16537 50
Q7Z3J3 2
Q9NS18 3
P35749 48
Q8N431 2
P0CG21 19
Q9UK33 21
Q9NP62 1
P34897 96
Q5SR50 1
P29992 8
Q3L8U1 17
A1L453 1
Q4VC12 24
Q9H840 33
Q9Y312 22
P54826 1
Q6HA08 4
P04141 1
P12814 82
P54819 26
Q498B9 1
P48449 18
B2R921 1
O00744 6
P54315 47
P62826 74
P49756 29
O14908 26
Q6MZT1 1
A0A0C4DFY5 1
Q16778 23
Q9Y277 33
Q9NP64 47
P08151 34
Q8NHS4 3
O96009 7
Q53G71 1
P36894 56
P60866 48
Q96ES7 90
O00602 13
O94919 16
Q8IW19 33
Q96HA9 5
Q9NW38 53
Q9C0F1 140
Q9Y509 1
P55084 68
Q9BQT8 5
Q9BRG1 20
Q7L1V2 7
Q6PHW0 2
P20338 23
O00327 16
Q8WVN8 8
F8WAR4 1
B4DZ85 2
Q92967 2
P55196 42
A0A0C4DGX9 1
Q68DK2 35
Q4KMZ1 4
Q9H1H1 2
B3KPL7 1
Q9UKJ5 60
B5MC51 6
P18440 2
Q5JW98 15
O94952 13
O95754 8
P39905 10
Q92556 17
Q8NEM7 17
O43521 42
Q9Y6V7 9
Q9NWC5 9
Q86WV2 1
P05164 8
Q9UGC6 37
O75820 22
P51825 20
P78549 9
Q674R7 5
Q9HAV0 36
Q13023 13
Q8TE67 2
B2R4M6 2
Q96KA5 17
Q9UI32 2
P13637 10
B2RDG1 2
Q9H9E3 37
Q9NV92 5
Q8NEC7 11
Q5FYB0 1
P16260 13
Q9Y2J2 99
Q8N1E6 29
P04271 23
Q9GZX9 8
Q9H237 2
Q99608 42
P49336 179
A8K9E1 1
Q9UL92 1
Q4LE38 1
Q96E16 5
P98194 9
A8K5U9 1
Q8N6S5 29
A0A024R9J0 1
P11586 40
Q59FD4 1
Q9BSQ5 16
Q8N1B4 123
Q9P2K8 27
Q9Y3T9 43
Q8WUB2 1
A6NDS4 1
Q6NUQ1 130
P50453 27
O95169 37
Q59EP7 1
O14744 113
Q2M2Z5 11
Q96QT6 14
Q9H2X8 3
Q92585 11
Q96JB6 16
O95863 62
Q92754 73
Q8WUA2 20
P11172 23
Q9NRP0 16
Q9H7R5 1
O60234 4
Q6UX27 27
Q9H2U2 22
Q13485 105
Q8N398 2
Q86WN1 4
Q8IWF2 11
Q96DW6 5
Q96IQ9 82
O43184 44
O43854 8
Q59G26 8
Q8IZ52 7
Q9Y3Q0 7
R4GMX3 1
A6ND48 1
D3DRX6 1
Q14532 13
Q15256 22
A8MUD9 1
A6NHK2 1
Q9P2D7 1
O75420 42
P35998 69
Q6P9G8 3
Q8WZA0 12
Q9Y2E8 2
Q15486 6
Q96HP8 12
O14976 90
P13640 1
O75558 134
Q8IUZ0 36
X5D778 84
O95140 16
O14657 13
A0A024RCZ4 1
Q9BS75 24
C9JNE2 3
K7ENV2 5
Q02846 2
Q86UF1 31
Q5HY57 1
O15079 4
Q9Y5Y7 22
A0A024RAM4 1
O60296 28
P25101 13
Q99677 32
Q9H5W7 1
Q6X784 9
O75179 34
Q9H0E7 11
Q9NPI1 37
O43900 61
Q92575 24
Q8TC07 45
Q8IVF7 4
A6NM10 4
Q8N3F8 25
Q5QNZ2 3
Q9UBP9 9
Q9BUN1 5
Q96G28 9
P07498 6
Q3SYA9 2
Q96BJ3 17
P53680 38
P38484 35
H3BV16 2
Q9BW19 15
Q9HCC0 32
Q9Y2Q9 23
Q8NBJ9 16
C9J4M6 5
Q9Y287 26
Q14185 19
Q0VDD7 27
P21673 85
P14770 7
P48960 50
Q96LW4 18
P42575 13
P62745 22
Q9BU19 29
Q9BUH6 7
P62750 69
A8MTY9 3
Q5JZB8 1
Q969F0 97
O14633 63
Q9NYW2 2
Q12857 10
A6NK89 61
Q9Y6T4 5
Q6IEY1 1
A0A024R4Q5 6
P0DPA2 39
Q96F44 55
O43236 21
V9HWG0 6
P20929 27
Q6IEE8 3
P08174 5
Q9BV19 16
Q8IVL6 23
Q5TF21 8
Q969F9 4
P23763 28
Q60FE5 3
Q9Y584 6
P19544 24
Q8TBB6 44
Q96CN9 65
P51991 62
P41134 34
Q9ULV4 48
Q00839 313
P12883 37
Q15717 59
Q5VV17 7
A6NEM1 216
Q969G5 28
Q96G74 22
O15499 56
Q8WXG6 17
Q6N093 2
Q8IXK2 31
P27658 66
Q08397 9
Q9P281 10
A0PK11 12
B1Q2B0 1
Q6J9G0 2
K7EIH8 4
Q9Y4E1 9
Q92953 6
Q86Y34 12
Q99435 35
P61236 2
Q01362 1
Q99941 15
H7C1C9 1
Q9Y5E6 1
Q9Y2I2 4
O95983 99
P42677 59
O94876 3
O14786 32
Q9UHQ9 20
Q9H903 7
Q9UKB3 15
P14618 82
P31946 459
Q59EV6 39
Q9NZV1 2
Q5R3F8 1
O95206 3
P15289 29
Q9NRU3 26
P13598 9
Q9NZQ8 1
Q6NXT2 16
A1L429 2
Q9Y265 158
B3KN52 1
Q13535 40
P43360 110
Q96QK8 5
O14986 2
Q8NH19 5
Q9Y5R2 1
Q693B1 4
Q96IQ7 25
P51659 29
Q99558 159
Q9H8H2 102
Q8NFM4 5
B4DMN1 1
Q3I5F7 2
Q14353 5
O94991 6
P01589 2
Q8TD20 55
O15033 6
Q96GD3 23
P0CG39 3
O60547 11
O43795 66
O14579 28
P61009 13
Q6QAJ8 7
Q96N58 12
O75608 13
F8VUJ3 1
X5D7C2 1
O43741 181
Q5VZF2 5
P07333 5
P62834 24
Q5SXH7 5
Q6FG85 1
O95631 7
P01374 10
Q8N5Z3 2
Q9UMZ2 15
Q8N165 10
P78367 1
Q6UXM1 6
P14091 9
Q9UL12 1
P07199 55
Q68DQ2 10
Q9UL25 23
Q96L12 7
Q9BWN1 19
Q8N9B4 2
Q9Y315 8
P08887 16
O94886 40
P56555 2
Q8TDB4 3
Q8TDX7 25
Q14643 20
Q12829 8
Q96K83 10
Q9BT56 1
P48167 11
Q9NRQ5 56
Q9NVF7 62
P34925 14
Q9UBU6 27
Q9H255 8
Q9Y5I4 35
E5RIH5 1
Q6IAR4 1
Q7L190 50
Q86Y01 12
O95049 4
Q9NY56 6
D6RG13 1
O95990 25
A0A0S2Z4Y8 2
Q3KQU3 43
O00410 49
Q96EY8 18
Q86TI4 13
Q9H3H5 8
P54257 72
O60291 23
Q8NFK1 2
Q12788 27
O75417 1
P35414 105
Q14140 18
Q9H1M0 9
Q8N8B7 125
P36952 48
Q6ISP9 1
Q9HB63 12
Q9H0E4 1
Q9BXB1 21
Q9H2R7 1
Q9HCK5 79
Q01484 36
P36957 275
O00488 18
Q68D51 7
Q9H307 94
P06732 14
Q59G98 2
A0A140VK53 1
Q99958 39
Q5T754 71
B5BU28 2
O75880 114
P26715 44
P07948 57
Q12934 15
Q01581 15
P54840 5
A0A0S2Z5H0 1
P05496 9
A7E2V4 13
Q6PJG2 33
Q9UKJ0 2
Q16581 91
Q9HD42 42
B2RC85 1
B9A6J3 1
Q8WZ55 26
Q13009 10
Q8TD35 1
Q96S97 30
Q9UBU7 6
D6REM6 1
Q13277 83
P19419 6
Q9NSY0 6
Q9ULS6 3
P0C869 3
P28562 9
Q9H095 2
P22532 4
O75832 43
Q06710 19
A0AVF1 17
B0QYN7 1
Q9Y3C7 77
Q9UBV2 24
P50914 101
Q7Z2D9 1
P32926 2
Q13214 20
Q96AB6 2
O43897 1
A0A087WZ13 1
O15504 17
Q9UHI7 25
A6NE52 1
Q5VYY1 1
Q14767 3
P31944 19
Q96BE0 155
P51809 19
Q8TF09 7
B5BUD2 1
O76062 4
Q6UW78 2
Q96E29 49
Q96PU9 2
Q5ZPR3 11
Q14868 1
Q9H6A9 21
Q9NRF2 9
Q96FT7 42
A0A0C4DGF1 41
P33947 7
Q13291 59
P54219 104
O75084 37
Q495X7 1
O43829 50
P84074 17
A6NEK1 1
A8K5C4 1
P78423 9
Q13585 18
O15234 45
Q8N9S9 5
Q8TAA9 31
O75342 18
P13378 7
Q8NFD2 6
Q9BYF1 2
Q96QE3 11
P80748 2
Q5SVZ6 35
Q86WH2 34
Q13542 4
B4DIR9 1
Q9Y561 22
Q9BW83 48
Q9BX95 23
P26374 22
Q9ULB4 1
Q9BXA7 14
P10914 2
Q7Z738 1
P33151 76
Q92748 27
Q9Y4R8 38
B4DVT3 1
Q8N6Y1 45
Q96JB1 1
P07492 1
B3KS98 2
A0A0C4DFN3 19
O14607 2
Q9NYY1 3
P45985 15
Q9H900 6
F5GZI3 2
Q9BSU3 14
O76096 8
Q9H5Y7 1
Q8N9M5 8
P62269 43
Q9NYH9 16
O95399 3
Q9H2H8 11
Q9NPH2 11
O75078 3
O75663 15
Q7Z569 43
Q9P0L1 14
Q53SZ7 3
P13682 31
Q9H490 17
O75143 21
Q9BXP2 16
P50150 12
Q9BQI3 8
A6NCE7 10
Q32Q52 7
O14981 31
Q9HBE4 2
D6RID8 1
P34972 24
Q9Y2G9 1
Q13614 8
O75864 13
Q8IZQ5 5
Q5VZV1 2
