gene_or_protein,study_bias_score
Q9HCI5,12
Q9Y2I7,4
Q86WA6,5
E7EUN2,14
O60575,9
E9PQ49,1
Q9H4I2,5
P17066,66
Q8TF66,47
O43687,9
Q02790,64
Q2TAL5,19
P30048,59
F8W1H4,1
P23246,96
E9PQZ5,1
Q6Q759,1
Q9UKE5,190
P03897,2
P47775,1
W4VSR2,1
C9JN51,1
P78364,27
O43189,75
Q6IQ32,5
Q7Z5Y7,6
P54920,53
Q9HA82,43
I3L192,3
P61758,56
O43808,14
Q9UNZ5,6
P60896,71
C9JAW5,7
Q9P013,20
G3V1N3,4
Q9Y4B3,1
Q8N475,2
P58166,11
P49790,84
Q8WV44,168
Q86UY0,18
P13236,22
P18440,2
O60779,28
O00422,59
Q70Z53,32
Q14442,3
Q8IWD4,12
P35030,9
Q4G0J3,55
Q68CQ4,20
Q96BA8,193
Q53H29,1
Q5TCZ1,18
O60271,41
P48637,5
Q8NBR0,3
Q05209,49
Q6NSM0,36
Q13127,11
Q53XC2,3
Q9H307,94
P78410,7
Q69YQ0,55
P54851,1
Q8N3E9,15
Q16613,5
Q9Y692,15
P23497,34
Q6FHV6,1
O00555,90
M0QZX5,4
Q9Y4K1,12
Q15399,4
Q8N8G2,1
F8WAR4,1
Q03014,23
A0A140VKF1,1
F5GZK1,1
Q13129,11
O14730,16
Q14568,14
P05014,10
P05231,3
P49841,236
Q96EV8,115
O75084,37
P10644,87
J3QT39,3
Q9GZU0,2
Q9Y5X2,21
Q9BYV8,3
E5KN55,1
Q9BZ29,20
Q7L8L6,18
C9JJ79,14
V9HW25,1
Q9Y297,135
O94759,1
Q9H9H4,31
E9PMP7,2
A0A024RB16,1
O14683,6
Q8NCL9,3
O75044,25
Q8WTX7,10
Q13066,2
Q9HB96,14
Q13344,2
P61106,22
A0A024R0Y4,1
Q05CH4,6
Q96QK1,32
Q5K4L6,19
P28069,13
Q96IZ7,26
Q9H0N0,4
Q9BYQ6,70
P43146,43
P51671,25
H0YLN8,3
Q8IWU4,75
Q9BYD2,78
P58743,1
Q9P265,10
P09110,13
O75116,20
Q8NG66,6
Q15700,18
Q8WU43,1
Q8NBR6,17
A0PJ54,1
P52952,14
P35626,2
P51814,7
Q6UXN9,27
Q9UG01,28
A0A158RFV5,3
P29972,129
Q86YR7,7
Q8WXD9,5
Q8WVV5,60
Q9Y5X1,59
P07195,44
Q5U5U6,7
Q8NEG5,6
P61968,130
Q13156,8
Q9H444,107
Q15156,11
Q00059,94
Q92781,4
J3KNF5,1
Q9BT73,33
P62937,65
Q5T853,9
A0A0S2Z3Z3,1
P52292,83
K7EL68,1
Q96LT6,6
Q9NRG9,14
Q9BZG7,3
Q9HCD5,30
B3KTT5,10
A5PLN9,18
Q8N2E2,7
P36639,20
Q6ZS30,9
Q86XF0,23
Q6L8Q7,19
Q9UGB7,2
Q8TC83,1
P12104,2
Q8WU17,8
Q9UJ72,2
Q14994,15
O14653,64
P05412,1371
Q96LW4,18
Q5W0Q7,17
Q5VYS8,16
Q8IWR0,5
Q9H672,34
P27482,56
P16581,10
Q5R2U3,1
Q9NZJ9,2
O96005,14
Q9NX08,44
A1L0T0,33
Q9Y279,38
Q8IV16,1
A0A0A0MQZ8,1
P30926,3
Q15796,225
Q5BKY1,6
Q9UBX8,4
P07992,23
P00751,11
Q5T7C4,1
Q8IWR1,21
Q96M98,3
P48681,54
P25105,11
Q16774,8
P26641,150
Q6YP21,10
Q9NRS6,8
P49792,53
Q96L42,1
P78380,7
Q8N5S3,3
Q9UMX6,1
Q13227,72
Q15697,18
Q9NZM1,17
Q9UH92,39
P02746,13
A0A087WVQ6,1
Q9HCK5,79
Q6ZSJ9,29
O14907,4
O43741,181
Q15035,1
Q8N668,52
P23471,7
Q92913,5
Q9UND3,1
Q8IU54,2
Q5T011,19
Q59FM5,3
G5E9C8,1
Q8N264,2
Q9H116,9
Q9BYZ8,6
Q9Y2Y9,4
F5H7S3,2
A0A024R0Z3,1
Q00889,1
Q15907,52
K7EM38,5
Q86WK6,61
Q96QL7,1
P81133,1
Q15785,20
P78310,12
Q96CN5,11
O75030,9
Q8TAM6,2
P23490,5
Q6UX72,2
A6NK44,1
Q5W0U4,22
Q8NBL3,1
Q9UJW2,22
P41143,9
Q13432,120
Q9NX04,143
Q15759,18
P30085,14
Q9BRT6,14
Q8N4C7,24
Q12948,47
Q6NVC0,1
Q15078,18
H0YH87,3
P16410,8
Q53FP2,28
B4DF87,3
P17213,1
O60747,1
P07098,8
Q8N3X6,3
B9A044,1
P33151,76
P61956,62
Q7Z3B1,6
P02686,16
P59047,8
Q13425,33
Q8WVC2,6
Q9NSB2,5
P29966,11
Q8IYS0,8
Q9H992,18
P0CB47,26
Q8WZ19,24
Q93009,177
Q9BTF3,2
Q8IY26,55
Q9H2X9,4
P14324,27
O95704,23
Q8N0Z6,27
Q96FH0,8
Q01968,170
Q5TEE2,1
Q96L46,21
B4DZF2,1
Q8TEW0,48
Q9NQ25,15
P80162,12
Q7Z7J5,1
Q8N660,4
Q7Z5A7,1
A8K3Y8,1
P60866,48
Q9Y421,4
Q9BY21,1
Q9P2K5,36
P04066,13
Q08AG9,16
H0YCQ8,3
Q6NUN0,14
Q8NBP0,2
P04433,1
Q5VUD6,4
Q96NL6,152
Q9Y580,51
A0A024QZR3,1
Q6P582,18
Q15468,88
Q9H5J4,3
Q6DKI2,28
Q96HN2,62
Q2I0Y7,1
Q63HM1,4
Q99504,6
Q9H496,9
Q96E35,72
O75663,15
Q8WXK3,19
P18074,24
Q9BTE3,42
Q9NZB2,40
P02533,55
Q8N6L0,112
O60237,14
Q9BQE9,23
Q9HBT8,23
Q9H6D8,11
O96008,45
Q9BUV8,53
P23527,8
Q76FK4,24
Q9H902,17
Q96D31,9
Q8NDD1,12
Q9UKZ4,1
P98170,87
O95613,44
Q9H903,7
Q9BQC3,15
P01160,39
Q59HD9,1
Q9H222,4
Q96RW7,1
V9HWH0,2
P29350,57
P10721,6
Q969P6,7
Q96B70,3
Q86T29,1
Q2L4Q9,1
Q9P121,28
A5YM51,1
Q8IZJ1,9
Q9Y6X3,11
D6RGH6,7
E9PRG8,6
Q6AI08,15
A5PL33,23
Q8N5C1,1
O43763,2
A8K7I4,1
Q8TF62,1
Q5T4U5,1
Q7RTS6,6
Q9H6V3,1
Q8N6Q3,98
A0A024R0L6,1
Q99714,188
Q6DN90,16
O75179,34
Q9UJY4,21
Q5JSL3,13
Q92794,17
O14669,2
P50395,40
Q13405,29
Q14512,3
Q53HE6,1
P01042,19
Q8NCK5,4
Q3SY84,28
Q6NVI2,4
P06748,301
Q9P2B7,36
P61966,11
P69905,55
Q9H221,7
P50151,11
O95843,2
P84243,43
P49842,7
Q96AZ1,5
O95450,15
Q15361,22
Q02127,4
Q8N6N5,2
Q53ZZ1,1
Q5VUJ6,20
A8K7N0,1
Q9Y6J9,29
Q99933,47
Q96S59,56
Q9UBX1,8
Q9NP91,9
P30203,6
Q92959,1
Q8NHV4,90
Q8NHS3,22
P13611,5
Q5VWM5,1
Q4G0F5,37
C9JE98,3
Q99750,365
Q9UBH0,25
A4D2J9,1
Q9UL36,1
B5MCU0,1
G4U4J3,28
Q9Y2R5,15
A2NJV5,1
P11498,22
P19105,39
Q5VT06,43
Q96GQ5,79
Q96LM5,22
Q8N381,4
Q16619,1
Q15825,3
Q9H8X2,97
Q9H6Q4,7
Q96HD9,18
Q96H71,1
Q86X10,22
P12645,4
Q99965,7
Q9P2H3,19
P51790,13
Q86UA1,13
Q7Z7G1,27
Q68E01,24
F5H1C8,220
P51530,20
Q96A11,1
P28066,37
Q9NWU2,37
I6L8A6,1
Q96MH7,13
P01242,2
Q9NWM0,6
Q96LZ7,19
P50222,196
Q6EKJ0,4
P34925,14
P10114,21
O75151,2
A2BDE7,27
P25090,75
O75167,16
A0A0A0MR51,1
Q9BVC4,30
A6NGE4,1
Q96KK5,5
B2RD09,2
Q9BZE4,82
Q96SL4,37
Q6PIK7,1
Q9H867,3
Q9Y234,8
P19012,121
O94778,6
Q16543,366
Q548N1,18
Q9Y2E8,2
Q96L12,7
Q96A00,3
A5YM72,3
Q07326,8
O60447,28
Q9NPG2,16
Q96KN2,12
Q6ZN28,2
P53674,11
Q5THK1,10
Q6FIG4,1
Q9H0U9,32
P60372,9
E9PJF5,2
A6NI28,3
Q9ULK4,144
Q96AX9,13
Q53XC0,1
Q49AG3,1
P17735,7
Q15797,82
Q6P1M3,86
P45983,62
P62258,180
Q8NE86,25
A6NNT2,1
Q96BY7,25
Q9P2U7,2
P00338,47
Q969T9,19
Q96MP5,4
Q7KZN9,185
Q6L8H4,10
Q9BRL8,3
A0A024R8E4,1
Q96RU7,83
Q96KA5,17
Q9Y473,8
Q4G112,2
P63220,15
Q13118,14
Q8IZM9,2
Q8WVZ9,139
Q9H611,2
Q05469,3
Q14515,6
P07357,5
P28845,6
Q9H501,19
Q6LC01,1
A8MUD9,1
A9UGY9,5
P17612,65
Q12929,36
Q9BVV7,17
O43826,3
Q14032,22
Q9Y2Z4,45
Q9UGL1,7
Q8TAK5,10
O43310,8
Q5T9C2,10
P48059,57
Q9UFE4,1
O60359,2
P45378,8
P58511,5
P55316,66
P61081,51
Q9BY50,41
Q9NS00,5
O14578,7
O95563,27
Q5NE16,1
Q9UK99,12
P14927,33
O95139,19
Q9HAT1,1
Q9UBU9,135
P35749,48
Q9UBV2,24
Q9BT63,1
I6L9D0,1
Q0VAF8,2
Q14160,136
K7EIH8,4
Q9Y651,1
Q8N8M0,6
Q8IW00,8
Q6NW29,3
Q8N5Q5,2
Q92904,1
Q01543,5
Q9ULD6,43
Q9UM07,6
Q99624,2
Q9BUH8,36
Q9BQ39,33
P13765,1
Q9Y2P8,11
Q8N3I7,18
Q2V2M9,1
P24311,3
O95393,54
O76081,62
B2R8Z8,2
Q6ZSS3,5
Q07020,139
O75648,7
P02671,25
Q96C92,43
Q02223,17
Q5T7U4,13
Q9H2X6,21
P98155,6
Q6PEY1,11
Q5U4N7,1
Q6NXR8,1
Q96QA6,2
Q8TBF8,7
Q8NHM4,1
B4E0R6,1
Q9Y5J6,11
E9PM19,1
Q96FE7,7
A7MD48,30
Q96JQ0,3
Q3SYA9,2
Q3KNR5,14
Q9Y4D7,7
Q59GV6,4
P48201,8
P42677,59
H0YEX5,6
P08582,11
Q969M3,45
O60504,133
Q9BQB6,27
P78356,33
Q9H0H0,20
O60879,3
P0DOY2,4
Q12778,30
Q7Z7M9,1
P60508,20
Q96FQ6,6
Q6PJG2,33
Q6GQQ9,24
Q6QAJ8,7
Q8WTR7,20
Q15573,16
Q99877,2
Q8TDM5,6
O60675,4
O75971,37
Q12986,6
Q92783,17
Q9H845,70
A0PJY2,6
Q9NZL4,57
Q07869,14
P21333,227
Q96N20,2
A8K3S1,1
Q99878,3
B2R6F5,1
O00534,33
O14776,22
P20594,2
Q5VSL9,39
Q9NQG5,53
Q71RG4,28
Q8WUT4,5
A0A0G2JQH2,1
Q9BXW6,15
P37268,37
A2RRN7,34
Q13188,80
Q6FG55,2
Q53Y03,1
Q8NHX9,57
P02814,11
P48664,1
E9PRI1,2
X5D7R7,37
Q8N490,82
Q9P2T1,2
Q5RL73,72
Q8WTT0,4
Q9Y6X4,7
P41180,1
Q9NPF0,22
P59998,36
A0A0S2Z4A5,1
Q02750,68
Q8N508,8
Q96CG8,2
Q5JQS6,7
Q8IW93,6
P54277,18
A8K900,1
Q5JYR7,3
Q9UQB3,10
Q8IY31,65
Q8IZ83,12
P55735,73
Q9NPF7,6
Q12908,11
Q15717,59
A0PK00,68
O60285,12
Q9Y666,27
Q9UHL0,3
O75575,13
P0C0L5,3
Q6ZWK4,19
Q96L33,1
V9HWE8,1
P09525,7
Q8IXS6,10
P28328,6
Q5FYB1,4
P33764,18
B2RD36,1
Q6ZN54,34
Q8N4F0,2
P28072,30
Q8WVX3,66
Q6PIW4,30
Q9P0L9,2
Q8WWQ8,1
O75444,6
Q6W0C5,12
P49916,51
Q8N4J0,39
A2VCK2,18
Q8N5I9,6
H7BXF5,3
A0FGR8,22
P19484,21
Q9UJA5,19
Q96SZ4,1
A4FU01,2
Q8WUM9,19
Q96HT8,47
Q9Y5Q8,37
Q9P2J9,7
A4D212,4
Q8TB46,1
Q6UX04,13
A0A0S2Z3K0,3
B2RDQ3,1
Q15850,2
Q5JSS6,1
B2RAR2,1
P54855,1
Q9UK85,75
B1AQ61,1
O43927,5
Q711Q0,6
A4D2P6,4
Q96JP9,1
C9JLU1,8
Q9H0A9,46
Q6GMV2,4
C9J2V2,1
O14617,38
Q00872,16
Q07820,38
A2RU80,1
Q9Y6E0,56
O75426,15
Q13434,2
P56182,35
Q32MH5,8
Q7Z614,18
Q6QEF8,17
Q969Y2,36
Q9NXN4,3
Q6UB35,34
Q49A55,1
P83731,61
Q8WVN6,2
P02042,8
Q9HAV2,29
P18507,15
O95072,11
Q5HYI7,27
Q6NSJ2,20
O14880,390
Q96J02,49
O00566,21
Q9NPH5,3
Q5JRI1,1
P41229,41
Q96NB1,16
Q92729,13
Q96BS2,16
O00755,29
Q07283,6
Q96QB1,36
Q9Y252,7
Q9BZR9,60
P78318,30
P22310,9
O00626,30
Q13107,56
O00408,3
Q15067,22
Q8N3X1,9
P19875,16
Q7Z449,1
Q9BXJ7,1
O14949,30
P51451,61
Q8N9M1,11
Q9Y5U5,3
A8K3R2,1
P21854,18
Q6IAA8,28
P60604,24
Q5MJ68,4
Q9ULV4,48
Q9UBB4,37
Q16206,7
Q9UKY1,47
Q86W92,23
O75791,67
Q969F1,4
Q9UM73,8
P60412,38
P98171,2
P14410,1
P78423,9
Q7Z402,4
Q9NQQ7,89
Q8TBK9,2
Q9NRY5,20
Q16643,216
Q53HV7,43
Q8NFJ6,5
Q9UGK3,12
Q8NBI6,5
B3KY54,1
Q7L7L0,7
Q9Y4X0,24
P06681,10
Q7Z3N6,1
Q7Z624,6
O76070,12
Q00325,63
Q13206,30
Q96Q15,34
Q9BX97,7
Q8IY97,1
Q9Y2K6,54
Q8IXW7,13
Q9Y6W6,16
O94782,34
Q9BRQ3,22
Q8N539,1
Q9BYM8,73
Q5T1Q4,11
Q86VU5,48
Q9Y2D0,1
Q9UNQ2,21
B9A6K1,4
Q9BVM4,4
Q9UDY6,24
A0A024R644,6
P0C7H8,9
A8K8K1,1
Q9NW75,7
O75792,33
Q9UPZ9,25
Q14314,12
M0R160,2
Q8IZ07,18
Q4VC12,24
O75022,13
Q9H1X1,12
Q66K80,3
Q9UI15,1
O95864,9
P57768,3
Q8WWM9,10
P21453,21
Q8TDN6,65
Q9NS93,1
P02654,30
Q92886,2
Q86Y78,27
O00483,220
Q96EB6,144
Q9UGP8,29
Q9UK39,28
Q15024,38
P30679,12
Q659A1,30
P48230,22
Q9BRG1,20
A0A140VK70,1
Q03169,4
O15409,29
P27707,7
Q8N5S1,63
Q7Z3D4,2
Q99848,69
Q8TF72,18
Q4KN05,6
Q9BUU2,2
O94805,24
Q6IEE8,3
Q8TEY7,24
A6NIZ1,3
P63173,42
Q9BW30,1
P57076,31
A8K0Z3,7
Q9H9A6,25
Q99715,5
A0A494C108,2
A2VDJ6,1
Q9P1G2,1
A6NM10,4
P42285,42
Q96LD4,8
P06307,2
P52179,16
Q96JS3,28
F5H282,2
Q9BVL4,14
Q9HCU9,47
Q9UM13,17
A4D1B5,1
O75478,56
Q5JPE7,5
O75443,1
Q8WW12,11
A0A0S2Z4M0,2
Q6ZV73,11
Q9NW38,53
P27658,66
Q8NHP6,20
B2R657,1
A0JLT2,129
Q99959,69
Q9NSC2,13
Q14247,53
O94832,52
Q15121,13
P08631,87
Q8TC21,1
C9J2P2,3
P32321,12
O14925,39
O95831,256
Q6B0B8,9
C9J7E5,1
Q96R72,1
I6L996,5
P01764,1
Q5T7P3,69
Q9P243,2
Q92777,8
P03901,1
A8K6V3,2
D3DTF8,2
Q69YG0,49
O75783,15
Q7Z7G2,100
Q9NPH0,16
Q0QEN7,1
Q13449,6
Q96CA5,38
P49638,41
Q5T1V6,1
A0A0D9SEY1,1
O75832,43
P10244,17
Q9H9C5,3
E9PL57,2
O43676,25
Q02318,5
Q13563,31
O14986,2
O15534,23
P41208,49
Q5T6F0,15
B4DJ51,8
O15091,18
Q8TDZ2,20
Q08881,18
Q4AC94,16
Q6F5E8,4
Q8N4T8,5
Q9NV58,7
Q96JB1,1
Q9NQ79,20
Q15937,7
O60645,40
Q9UDY2,50
O15054,5
Q7L7V1,10
O43147,16
Q9BYT1,6
Q96JN8,160
Q96EG1,20
C9JX80,1
P04731,3
Q9Y2S7,58
P10412,105
P57053,2
Q99626,3
P27348,319
E9PIR7,1
Q3MIP1,1
P23396,100
A8MVW5,24
Q86VP1,86
Q58A44,1
Q96F10,4
P98175,79
Q86XI8,7
Q9NQ66,12
Q15459,69
Q96N16,18
Q6NX55,1
Q92952,1
Q92819,2
Q8IYB7,4
Q9BZM2,2
P49674,124
Q86XA9,5
P15976,53
Q8NH70,1
B3KN28,1
Q14596,28
Q8N4H0,3
Q8TAV3,1
O15371,68
P62280,67
P29016,34
V9GZ41,1
Q9P2J2,5
Q00587,15
P36896,8
Q9NTX9,29
Q9NSD9,27
Q12899,56
P10909,122
P23743,1
P52597,138
Q9H7B4,22
B4DZC0,1
Q6NVI1,1
J3KQ32,1
P85037,76
Q58EZ8,1
P01011,13
P04350,93
Q92484,2
D6RF48,2
Q9H9Y6,21
Q86SX1,14
Q8NHY6,5
Q6UX15,5
O00585,31
Q6P087,23
Q13905,12
B3KQT9,1
O14717,14
P25054,182
Q9BXD5,4
Q9BWQ6,23
Q9ULC6,3
Q5QNW6,4
Q6ZMI0,36
P17538,2
Q9P0X4,3
P0C7M6,1
O95279,27
O95684,141
Q9HAH7,19
Q9NXS2,15
Q8NG11,12
Q9BQ29,1
P53396,34
O95490,12
Q8WWY6,60
Q13489,31
Q6PL45,39
Q6ZVH7,3
Q9H9V4,6
Q9BSR8,46
Q8IYT3,4
Q8NHG7,11
O94826,21
Q96ID7,1
Q16698,25
Q16281,26
Q9BT25,59
P51116,96
P0DOX8,1
O43745,1
P14151,1
Q12891,21
Q9NX55,9
Q53GF9,1
P25774,1
O94903,12
Q9BZP6,16
Q9P278,1
P31995,8
Q5PR19,1
P13807,64
O15296,11
P06733,82
Q9C0C4,20
Q8TDN2,4
Q8TB05,3
Q9UHQ7,8
Q86VG2,2
P19878,16
Q16602,2
P40424,26
Q8IXS8,5
Q13671,55
Q96DX4,41
Q15415,36
B4DUJ2,1
O60231,22
P03956,1
P31391,3
Q7Z3E5,4
Q8IZ02,1
Q14204,94
X5D7N4,3
P80404,5
Q6P4F7,18
P24593,78
P49683,3
Q6P1K2,48
Q8N6F8,31
Q9P0K9,1
Q5TCH4,1
Q5T9S5,20
Q5HYL7,3
Q8N442,14
Q9Y5E6,1
Q68DD2,1
P30046,6
A0A1U9X8X8,32
Q86SJ2,3
B2RD27,1
O60635,2
Q8NB15,26
X5D307,1
Q9ULX7,31
Q8IUR7,69
Q9NQX1,46
Q9H8Y8,138
Q9NUU7,18
Q4G0S7,4
A2RUB1,3
A0A140VJY2,1
Q96BW1,16
Q8NFP9,18
Q9BY71,9
Q969K3,16
Q4G0P3,2
Q8N7X8,98
Q5VV42,25
P10646,1
Q5TEJ8,3
Q3SXY8,142
Q8TAS6,2
Q8IYQ7,22
Q15583,14
E9PQR7,1
P21589,40
A0A024RBB7,1
Q5GAN6,6
Q15370,58
P30622,26
Q9Y4B6,46
P14867,1
O00716,128
Q5T6C5,7
Q86SQ9,2
P30559,14
Q5T0N5,15
P16562,5
O60551,30
Q659C4,28
A8K588,1
Q9H993,19
P41145,12
B2RMQ4,1
P0DPB3,51
P55851,13
Q6IPR1,19
O95757,37
Q96BQ5,3
Q8N474,6
Q8N1W2,3
A2RUR9,1
O75251,88
Q8IYU4,2
Q9UGP5,38
P41440,5
Q5VWK5,4
V9HW90,1
P10912,15
P98160,24
Q9NX01,13
Q02221,6
P0C0E4,11
B3SHH9,1
P27144,14
Q14393,22
Q6Q6R5,2
Q9Y3A4,30
Q9H269,38
Q9NQL2,10
A8K690,1
P25205,86
V9HWF5,2
Q5H9R4,1
F2Z3J2,1
P58304,12
A8K2S1,1
Q9Y586,118
P10746,6
H7BYT1,1
P13612,28
Q9H9Q2,51
Q9UPT8,12
Q76NI1,2
Q9UF11,12
P35625,20
O00631,3
Q147X3,3
A8KA83,4
P29508,33
Q6GMQ7,4
Q9BQ83,62
P08240,45
P11182,56
Q9NZN3,9
Q9Y672,5
Q8IY37,13
Q6P3S6,11
O00192,12
Q16236,14
Q96GW7,6
Q8NDX6,7
Q6NSW5,1
Q9NVX2,20
Q9NUW4,4
P98168,4
P61225,9
Q68D27,2
B0QXZ6,3
G3V4A5,1
P11245,20
Q8TBG9,11
Q9HA47,7
Q8IYV9,21
Q6NSB6,3
Q9NPC4,4
P00748,4
P11171,108
Q9BZM3,1
H3BM89,1
P29992,8
Q5U0I6,2
I6L9E7,1
P50549,7
O95872,87
Q969P0,27
P35573,20
Q03154,22
Q9Y3D5,25
Q92870,27
O14939,19
Q13285,39
A0A024R8D4,1
H0YFA4,1
O95180,4
Q8TEB1,40
Q96SE0,1
Q03721,29
P18405,1
Q9BYR2,60
A4D2J0,1
Q5RHP9,2
Q5BJG6,1
Q8NAJ2,1
Q9H7D7,54
Q9UNM6,61
Q53Z07,1
Q86UG4,12
Q8N8I6,1
Q6P2H8,1
Q14524,19
O75400,113
P35503,9
B5MDE0,2
P01859,35
P51153,8
P54803,13
Q59F99,1
O60759,9
Q96B21,38
Q96GM8,53
P11277,17
Q13387,75
K7EN02,1
Q7Z5H3,31
O75822,39
Q9BTE0,14
P05154,13
Q9BY07,1
Q6NT52,14
Q9UL52,1
Q6IAZ5,1
Q9NWY4,4
Q3ZAQ7,49
Q16850,13
Q1ED39,63
P42658,3
Q9Y617,9
Q3I5F7,2
Q9Y679,35
Q96DL1,5
E7ESK6,5
Q12923,24
Q59F66,4
Q05195,10
P01588,4
P35367,14
Q96CS3,85
O43364,2
Q9H0H5,77
Q92915,14
Q9NWV4,5
Q8N8L6,24
Q15047,132
P34947,3
Q8IVL6,23
Q9UPP5,23
Q8N954,17
Q5CZA5,1
Q86UQ0,4
Q5VX71,36
Q96A37,46
A0AVF1,17
Q14116,6
Q68D86,150
Q96DW6,5
Q9UQ74,37
Q9NZC2,6
Q12967,13
Q9Y3A6,5
Q15916,10
Q6PCD5,43
O00481,4
P60323,5
Q8IWZ5,144
Q8IXB1,46
Q8NHP1,1
P26374,22
Q9Y2U2,1
P45877,9
Q8WZ82,2
Q8WXQ8,14
P50914,101
Q09013,12
Q6UWU4,3
P08100,2
Q8TES7,133
P15408,62
P28290,48
Q86YG4,1
Q02252,7
P16401,29
O95994,100
P52788,21
A0A087WZT3,32
Q9UBW7,44
Q9BS18,15
P53814,13
A4D218,1
Q9P2P6,8
Q9UPT9,58
Q14802,62
Q0VGE8,13
Q9Y2Q0,2
P81534,10
B5MC10,1
D2IYK1,2
Q9BYD6,80
P28068,4
Q9UJ14,34
Q6UXE8,9
A0A0C4DFN3,19
Q9UI10,37
F8VUJ3,1
A2A2Y4,23
Q9BQE5,54
P05538,5
Q5VUM1,11
Q69YJ7,1
A6NHX0,1
Q9Y376,31
Q9Y5W7,16
Q8N2N9,25
Q9BXU1,1
P58215,3
Q12852,8
Q9Y5R4,24
P49721,51
P04259,44
Q06730,4
Q6P3V2,1
Q9Y5P4,26
P20273,13
Q8N2Y8,14
B4DDS7,1
Q13724,18
P56381,9
B0YIW6,2
Q86UY5,29
P19256,9
Q6NUJ2,19
A4D161,18
Q13520,296
O00463,54
Q9NWL6,5
Q86YV5,8
Q9HBR3,3
E9PDH4,5
Q6P3W7,23
A8KAG1,1
H0YEF7,11
A8K571,8
A0A024R880,1
Q9NRM7,13
Q8NFD2,6
Q9NXB0,79
Q9Y577,25
Q6ZSJ8,8
Q14995,6
Q9NW81,2
Q8TE02,7
Q07954,71
P51784,110
Q96B67,53
Q6AWA4,1
Q71U36,362
Q16790,2
E9PPW7,2
P55083,3
O00541,59
P31371,9
Q13144,27
Q6MZM0,25
Q86UW9,122
Q96T23,12
P28074,48
V9HW77,1
O75323,51
P16444,54
Q14974,166
Q3SYG4,19
P04040,75
Q9NPI5,4
P51810,1
B9EK46,2
Q9NWA0,73
A0A024R7F9,1
O95343,1
Q8TDP1,4
P07315,7
Q96H96,88
Q53HU0,1
Q93038,1
P49257,17
Q14691,6
Q8NBE8,25
Q58WW2,26
Q6NSZ9,28
Q13418,219
P26010,8
Q9NX24,21
Q6I9V5,1
P58335,6
Q9UBF6,24
Q14155,42
Q9NQZ5,26
Q8WU08,2
Q96E88,2
Q96BA5,1
P15313,22
O75925,44
O96013,307
Q53GG5,12
Q8TCT7,98
P09622,338
O14905,1
P51808,13
Q8IUN9,26
Q8ND61,1
P46379,210
Q8N6T3,42
Q9Y277,33
Q92879,32
Q587I9,1
P98161,6
Q8TDM6,32
P63279,158
Q96PV0,17
Q9UK17,1
Q9UFH2,1
P21926,88
Q13641,1
Q92927,1
O75506,29
Q9NVW2,14
P49746,39
Q13895,175
Q9NR61,1
Q4VB56,6
P48444,35
Q9C0J8,39
Q9NRC1,19
Q96EK5,42
Q92611,16
Q8WWZ3,14
O94763,48
P28360,2
Q9UGL9,52
Q9BYQ4,140
Q6ZMN7,1
O60308,73
Q9NWH7,7
O14910,30
B5BUD2,1
Q6PRD7,2
A0A024R2W3,1
Q6ZSB9,10
Q9NXX6,23
P39059,2
Q15788,27
Q59HH0,1
B4DDX2,1
X5DP20,52
Q8TC44,41
P60953,166
Q5QJU3,1
O15444,8
F8VRD2,2
O60293,72
P31260,10
Q13617,374
Q96ME7,86
Q9UHJ6,6
Q8NCP5,24
Q8NFQ8,53
P46089,5
O60427,19
Q9H792,27
Q9BR84,7
P41226,5
Q96DZ7,40
Q9H0U4,27
Q8TBC3,33
C9J050,1
P25063,1
Q96FG2,2
Q9Y5V0,2
O75829,7
Q6UX98,17
P47972,5
A8MUP2,6
P01178,7
Q9UI08,30
Q13474,2
Q86V81,118
Q8IYS2,35
B2RAM6,1
Q9H361,13
Q9BX59,12
O60921,26
Q9H0R3,41
Q99470,7
Q96FX8,2
P0DPF6,3
P02792,42
P23677,1
P20339,69
P50221,104
Q14573,28
A0A024R0L9,2
Q9HD26,101
Q76KP1,6
Q8N9J2,5
O95183,133
A0A024RDS1,1
Q86YW0,6
Q9Y2L1,42
Q9BZE1,42
P22362,1
Q13470,27
Q96H72,7
P01567,1
A0A0C4DFL7,1
Q9NRZ7,30
Q8TCD6,10
B2RDG1,2
Q9BT17,15
Q9H6R6,15
P0DMM9,3
Q13797,1
P02538,46
Q8HWS3,37
Q8TCX1,12
Q6UXB4,27
A1L3Z9,1
Q86VE9,1
P57775,22
Q8N428,8
Q5W5X9,106
P52790,13
Q86X24,3
Q8WYP3,3
Q8TC36,1
P86479,28
Q1L5Z9,11
Q3KNW5,144
P53611,62
O94810,3
Q53GZ6,3
P51793,1
Q99665,1
Q8NHH1,1
Q9NYF0,21
P68402,26
Q76M96,6
P17927,1
Q14296,8
Q13435,72
A1E959,13
Q8IXB3,6
P84085,34
Q92681,3
Q8WWW0,41
P32241,26
P0C7X1,1
O00458,7
A0A140VJT2,1
P98077,5
Q86XD5,29
B3EWG5,18
Q5JNZ5,9
Q7RTS5,7
Q9UBC2,27
P46013,448
H3BQL7,5
E2PSM9,1
Q15651,4
Q5SQT9,7
P29274,17
P01571,6
Q9NPI7,4
D6REM6,1
Q58FF6,31
Q63HM2,3
Q6NUP5,1
P58062,15
Q9BYT3,2
P49327,85
P51685,13
Q9BXJ9,30
Q9Y264,1
Q8IZQ5,5
Q6ZNE5,18
